event_id,timestamp,source_ip,destination_ip,event_type,severity,status
EVT02344,2026-01-09 03:20:00,125.200.207.89,10.0.2.251,Session Hijacking Attempt,Low,Success
EVT02345,2026-01-09 03:25:00,203.54.208.103,10.0.0.72,Malware Detection,Critical,Success
EVT02346,2026-01-09 03:30:00,200.129.107.231,10.0.4.21,Brute Force,High,Detected
EVT02347,2026-01-09 03:35:00,212.65.104.187,10.0.3.156,Privilege Escalation,Low,Success
EVT02348,2026-01-09 03:40:00,207.65.49.218,10.0.3.195,VPN Connection,Medium,Failed
EVT02349,2026-01-09 03:45:00,188.192.110.140,10.0.5.152,VPN Connection,Medium,Failed
EVT02350,2026-01-09 03:50:00,158.162.24.152,10.0.0.206,Lateral Movement Detected,Critical,Detected
EVT02351,2026-01-09 03:55:00,136.16.23.238,10.0.1.19,Login Success,High,Detected
EVT02352,2026-01-09 04:00:00,133.125.220.12,10.0.7.42,Lateral Movement Detected,Medium,Failed
EVT02353,2026-01-09 04:05:00,210.80.198.131,10.0.5.90,Phishing Email,High,Success
EVT02354,2026-01-09 04:10:00,175.213.127.201,10.0.5.179,Session Hijacking Attempt,Medium,Failed
EVT02355,2026-01-09 04:15:00,27.112.223.94,10.0.0.183,Login Success,Medium,Success
EVT02356,2026-01-09 04:20:00,89.142.10.166,10.0.0.150,Suspicious Process Execution,High,Success
EVT02357,2026-01-09 04:25:00,65.93.42.72,10.0.6.186,Failed Login,Medium,Failed
EVT02358,2026-01-09 04:30:00,216.83.177.3,10.0.0.198,Brute Force,High,Failed
EVT02359,2026-01-09 04:35:00,143.14.252.230,10.0.1.126,Lateral Movement Detected,Medium,Success
EVT02360,2026-01-09 04:40:00,125.77.140.91,10.0.1.221,Session Hijacking Attempt,High,Success
EVT02361,2026-01-09 04:45:00,165.239.105.3,10.0.1.253,Session Hijacking Attempt,Critical,Failed
EVT02362,2026-01-09 04:50:00,161.246.249.41,10.0.8.22,Ransomware Detected,Medium,Failed
EVT02363,2026-01-09 04:55:00,165.211.95.154,10.0.9.201,Brute Force,High,Success
EVT02364,2026-01-09 05:00:00,218.44.132.47,10.0.7.190,Brute Force,Medium,Failed
EVT02365,2026-01-09 05:05:00,121.46.154.108,10.0.7.173,Ransomware Detected,Medium,Blocked
EVT02366,2026-01-09 05:10:00,167.131.138.225,10.0.4.95,Port Scan,High,Success
EVT02367,2026-01-09 05:15:00,59.143.122.155,10.0.9.24,Data Exfiltration Attempt,Medium,Failed
EVT02368,2026-01-09 05:20:00,97.236.205.42,10.0.7.172,USB Device Connected,High,Success
EVT02369,2026-01-09 05:25:00,212.47.101.2,10.0.4.184,Configuration Change,Medium,Detected
EVT02370,2026-01-09 05:30:00,98.102.228.18,10.0.3.29,Port Scan,High,Success
EVT02371,2026-01-09 05:35:00,37.240.166.109,10.0.3.193,VPN Connection,Critical,Failed
EVT02372,2026-01-09 05:40:00,198.203.105.210,10.0.9.25,VPN Connection,Medium,Success
EVT02373,2026-01-09 05:45:00,210.176.240.83,10.0.8.30,Brute Force,Medium,Success
EVT02374,2026-01-09 05:50:00,144.42.161.85,10.0.9.42,Lateral Movement Detected,Low,Failed
EVT02375,2026-01-09 05:55:00,177.192.51.173,10.0.5.145,Web Shell Detected,Low,Blocked
EVT02376,2026-01-09 06:00:00,187.240.124.50,10.0.1.24,USB Device Connected,Critical,Detected
EVT02377,2026-01-09 06:05:00,220.17.172.177,10.0.8.18,Phishing Email,Critical,Blocked
EVT02378,2026-01-09 06:10:00,70.58.91.65,10.0.1.119,Account Lockout,Medium,Detected
EVT02379,2026-01-09 06:15:00,9.145.233.220,10.0.3.198,Credential Dumping,Medium,Blocked
EVT02380,2026-01-09 06:20:00,107.242.222.14,10.0.7.107,Suspicious Process Execution,High,Failed
EVT02381,2026-01-09 06:25:00,222.83.176.168,10.0.8.59,Phishing Email,Low,Failed
EVT02382,2026-01-09 06:30:00,142.11.232.147,10.0.0.132,Brute Force,Low,Blocked
EVT02383,2026-01-09 06:35:00,44.124.105.195,10.0.3.221,Web Shell Detected,Critical,Success
EVT02384,2026-01-09 06:40:00,23.19.227.183,10.0.2.112,Credential Dumping,Critical,Failed
EVT02385,2026-01-09 06:45:00,207.217.80.97,10.0.5.174,Configuration Change,High,Failed
EVT02386,2026-01-09 06:50:00,61.34.184.4,10.0.9.224,Malware Detection,Low,Failed
EVT02387,2026-01-09 06:55:00,216.159.86.112,10.0.9.220,Malware Detection,Low,Detected
EVT02388,2026-01-09 07:00:00,134.42.165.255,10.0.0.66,Web Shell Detected,Low,Success
EVT02389,2026-01-09 07:05:00,219.229.37.121,10.0.9.212,Privilege Escalation,Medium,Detected
EVT02390,2026-01-09 07:10:00,48.214.70.245,10.0.1.47,Login Success,Critical,Success
EVT02391,2026-01-09 07:15:00,215.7.4.22,10.0.8.92,VPN Connection,High,Success
EVT02392,2026-01-09 07:20:00,136.54.108.241,10.0.6.78,Suspicious Process Execution,Medium,Success
EVT02393,2026-01-09 07:25:00,35.148.245.130,10.0.0.140,Brute Force,Medium,Success
EVT02394,2026-01-09 07:30:00,128.91.215.249,10.0.5.208,Login Success,Critical,Failed
EVT02395,2026-01-09 07:35:00,176.86.242.98,10.0.8.123,VPN Connection,High,Failed
EVT02396,2026-01-09 07:40:00,133.161.242.69,10.0.6.197,SQL Injection Attempt,Medium,Success
EVT02397,2026-01-09 07:45:00,117.244.6.241,10.0.9.98,Data Exfiltration Attempt,High,Blocked
EVT02398,2026-01-09 07:50:00,82.31.61.230,10.0.0.92,File Access,Medium,Detected
EVT02399,2026-01-09 07:55:00,44.162.128.151,10.0.4.249,Unauthorized Access,Medium,Detected
EVT02400,2026-01-09 08:00:00,105.103.149.56,10.0.3.111,Account Lockout,High,Success
EVT02401,2026-01-09 08:05:00,200.19.126.51,10.0.3.170,Account Lockout,Low,Success
EVT02402,2026-01-09 08:10:00,157.130.167.66,10.0.7.6,Web Shell Detected,High,Failed
EVT02403,2026-01-09 08:15:00,209.151.3.15,10.0.4.225,Failed Login,Medium,Blocked
EVT02404,2026-01-09 08:20:00,222.21.168.249,10.0.3.54,Malware Detection,Critical,Blocked
EVT02405,2026-01-09 08:25:00,109.0.222.98,10.0.6.177,Session Hijacking Attempt,Low,Success
EVT02406,2026-01-09 08:30:00,137.57.143.190,10.0.1.53,Login Success,Medium,Success
EVT02407,2026-01-09 08:35:00,196.148.250.147,10.0.1.176,VPN Connection,Low,Success
EVT02408,2026-01-09 08:40:00,171.254.127.189,10.0.5.227,Unauthorized Access,High,Success
EVT02409,2026-01-09 08:45:00,196.224.146.213,10.0.4.17,Malware Detection,Medium,Blocked
EVT02410,2026-01-09 08:50:00,162.223.16.204,10.0.4.1,Data Exfiltration Attempt,Low,Detected
EVT02411,2026-01-09 08:55:00,18.230.34.154,10.0.5.246,Firewall Rule Change,Medium,Blocked
EVT02412,2026-01-09 09:00:00,194.177.51.147,10.0.8.21,Account Lockout,Critical,Success
EVT02413,2026-01-09 09:05:00,209.240.83.97,10.0.3.113,Session Hijacking Attempt,High,Success
EVT02414,2026-01-09 09:10:00,205.214.55.173,10.0.3.34,Session Hijacking Attempt,High,Failed
EVT02415,2026-01-09 09:15:00,63.207.10.88,10.0.4.43,Firewall Rule Change,Medium,Failed
EVT02416,2026-01-09 09:20:00,190.234.130.60,10.0.2.35,Brute Force,Low,Success
EVT02417,2026-01-09 09:25:00,24.39.50.30,10.0.9.114,File Access,Medium,Failed
EVT02418,2026-01-09 09:30:00,181.150.83.200,10.0.7.42,DDoS Attempt,High,Success
EVT02419,2026-01-09 09:35:00,149.48.51.37,10.0.3.170,VPN Connection,Medium,Blocked
EVT02420,2026-01-09 09:40:00,203.160.109.201,10.0.9.8,Malware Detection,High,Blocked
EVT02421,2026-01-09 09:45:00,207.111.160.181,10.0.6.133,Web Shell Detected,High,Success
EVT02422,2026-01-09 09:50:00,129.156.183.77,10.0.1.114,Brute Force,Medium,Detected
EVT02423,2026-01-09 09:55:00,222.99.210.167,10.0.5.139,Account Lockout,Low,Failed
EVT02424,2026-01-09 10:00:00,99.174.224.102,10.0.8.99,Brute Force,Medium,Detected
EVT02425,2026-01-09 10:05:00,223.30.34.21,10.0.9.146,File Access,Medium,Success
EVT02426,2026-01-09 10:10:00,201.174.191.175,10.0.4.254,DDoS Attempt,Low,Blocked
EVT02427,2026-01-09 10:15:00,99.66.192.166,10.0.4.247,DDoS Attempt,Medium,Blocked
EVT02428,2026-01-09 10:20:00,102.61.181.126,10.0.4.252,Lateral Movement Detected,Critical,Blocked
EVT02429,2026-01-09 10:25:00,219.51.167.104,10.0.9.13,Session Hijacking Attempt,High,Failed
EVT02430,2026-01-09 10:30:00,191.210.152.252,10.0.7.4,Ransomware Detected,Medium,Blocked
EVT02431,2026-01-09 10:35:00,211.125.185.115,10.0.1.31,Session Hijacking Attempt,Medium,Failed
EVT02432,2026-01-09 10:40:00,21.224.92.44,10.0.6.6,DDoS Attempt,Critical,Blocked
EVT02433,2026-01-09 10:45:00,136.230.94.218,10.0.1.173,Ransomware Detected,Low,Failed
EVT02434,2026-01-09 10:50:00,194.193.122.25,10.0.8.54,Firewall Rule Change,High,Failed
EVT02435,2026-01-09 10:55:00,160.31.70.232,10.0.4.81,Brute Force,Critical,Detected
EVT02436,2026-01-09 11:00:00,158.118.52.30,10.0.0.106,Login Success,High,Blocked
EVT02437,2026-01-09 11:05:00,69.205.129.43,10.0.8.5,Session Hijacking Attempt,Critical,Detected
EVT02438,2026-01-09 11:10:00,165.21.236.68,10.0.5.66,Brute Force,Low,Success
EVT02439,2026-01-09 11:15:00,149.22.219.129,10.0.5.45,Brute Force,Medium,Failed
EVT02440,2026-01-09 11:20:00,171.41.53.128,10.0.8.248,Brute Force,Critical,Failed
EVT02441,2026-01-09 11:25:00,214.139.161.174,10.0.2.15,USB Device Connected,Medium,Success
EVT02442,2026-01-09 11:30:00,120.172.212.84,10.0.0.117,Firewall Rule Change,Critical,Failed
EVT02443,2026-01-09 11:35:00,161.183.234.78,10.0.9.200,Account Lockout,Critical,Failed
EVT02444,2026-01-09 11:40:00,209.29.137.54,10.0.5.168,Failed Login,Medium,Failed
EVT02445,2026-01-09 11:45:00,213.253.50.87,10.0.8.7,Malware Detection,High,Success
EVT02446,2026-01-09 11:50:00,116.209.80.108,10.0.0.237,Suspicious Process Execution,Medium,Success
EVT02447,2026-01-09 11:55:00,209.143.69.144,10.0.1.107,Lateral Movement Detected,Critical,Blocked
EVT02448,2026-01-09 12:00:00,169.158.19.214,10.0.9.83,Firewall Rule Change,High,Success
EVT02449,2026-01-09 12:05:00,164.91.214.38,10.0.4.3,Firewall Rule Change,High,Failed
EVT02450,2026-01-09 12:10:00,147.185.166.1,10.0.3.101,Data Exfiltration Attempt,Medium,Success
EVT02451,2026-01-09 12:15:00,185.184.47.194,10.0.1.190,Account Lockout,Critical,Success
EVT02452,2026-01-09 12:20:00,75.142.145.86,10.0.3.137,Data Exfiltration Attempt,Low,Blocked
EVT02453,2026-01-09 12:25:00,118.66.108.220,10.0.7.44,Configuration Change,High,Failed
EVT02454,2026-01-09 12:30:00,81.175.192.190,10.0.6.87,Privilege Escalation,High,Failed
EVT02455,2026-01-09 12:35:00,169.199.162.132,10.0.7.183,Lateral Movement Detected,Medium,Blocked
EVT02456,2026-01-09 12:40:00,98.64.188.209,10.0.4.122,DDoS Attempt,High,Success
EVT02457,2026-01-09 12:45:00,56.78.52.68,10.0.1.128,Privilege Escalation,Medium,Failed
EVT02458,2026-01-09 12:50:00,186.241.218.59,10.0.5.98,Login Success,Medium,Failed
EVT02459,2026-01-09 12:55:00,208.245.250.70,10.0.0.175,Ransomware Detected,Medium,Success
EVT02460,2026-01-09 13:00:00,215.10.64.86,10.0.1.124,Malware Detection,Medium,Success
EVT02461,2026-01-09 13:05:00,128.154.131.40,10.0.0.46,Web Shell Detected,High,Detected
EVT02462,2026-01-09 13:10:00,177.233.213.120,10.0.5.120,Firewall Rule Change,Low,Blocked
EVT02463,2026-01-09 13:15:00,158.99.201.30,10.0.3.175,Login Success,Medium,Success
EVT02464,2026-01-09 13:20:00,53.201.253.254,10.0.9.31,DDoS Attempt,Low,Failed
EVT02465,2026-01-09 13:25:00,197.31.22.7,10.0.2.35,Data Exfiltration Attempt,High,Success
EVT02466,2026-01-09 13:30:00,174.156.222.6,10.0.6.57,USB Device Connected,High,Blocked
EVT02467,2026-01-09 13:35:00,222.187.79.101,10.0.5.37,Account Lockout,High,Success
EVT02468,2026-01-09 13:40:00,47.228.189.135,10.0.8.3,SQL Injection Attempt,Critical,Success
EVT02469,2026-01-09 13:45:00,166.198.194.165,10.0.1.35,Privilege Escalation,Critical,Failed
EVT02470,2026-01-09 13:50:00,162.225.190.103,10.0.7.57,Configuration Change,Low,Failed
EVT02471,2026-01-09 13:55:00,186.173.245.16,10.0.0.75,Brute Force,Medium,Detected
EVT02472,2026-01-09 14:00:00,142.21.226.247,10.0.2.167,DDoS Attempt,High,Success
EVT02473,2026-01-09 14:05:00,176.133.240.85,10.0.4.182,Unauthorized Access,High,Blocked
EVT02474,2026-01-09 14:10:00,131.53.12.237,10.0.8.182,Unauthorized Access,Critical,Blocked
EVT02475,2026-01-09 14:15:00,133.79.178.188,10.0.7.212,Web Shell Detected,Medium,Failed
EVT02476,2026-01-09 14:20:00,218.202.229.12,10.0.3.90,Data Exfiltration Attempt,Low,Detected
EVT02477,2026-01-09 14:25:00,81.245.216.6,10.0.0.189,SQL Injection Attempt,Medium,Detected
EVT02478,2026-01-09 14:30:00,96.211.169.0,10.0.6.238,Ransomware Detected,Medium,Failed
EVT02479,2026-01-09 14:35:00,46.51.187.244,10.0.2.48,Account Lockout,Medium,Success
EVT02480,2026-01-09 14:40:00,87.145.206.161,10.0.9.121,Failed Login,High,Success
EVT02481,2026-01-09 14:45:00,85.211.15.206,10.0.2.110,Data Exfiltration Attempt,Low,Failed
EVT02482,2026-01-09 14:50:00,146.143.87.98,10.0.6.55,Phishing Email,Medium,Detected
EVT02483,2026-01-09 14:55:00,150.205.166.220,10.0.9.145,Brute Force,Low,Success
EVT02484,2026-01-09 15:00:00,86.253.89.74,10.0.3.1,Account Lockout,Medium,Failed
EVT02485,2026-01-09 15:05:00,76.48.201.204,10.0.4.154,Privilege Escalation,High,Failed
EVT02486,2026-01-09 15:10:00,114.212.120.52,10.0.1.170,Credential Dumping,High,Success
EVT02487,2026-01-09 15:15:00,112.206.163.66,10.0.1.39,Lateral Movement Detected,Medium,Blocked
EVT02488,2026-01-09 15:20:00,177.1.255.106,10.0.2.127,USB Device Connected,High,Success
EVT02489,2026-01-09 15:25:00,174.237.203.93,10.0.8.165,Firewall Rule Change,Low,Success
EVT02490,2026-01-09 15:30:00,83.19.170.0,10.0.7.15,DDoS Attempt,Medium,Failed
EVT02491,2026-01-09 15:35:00,111.222.105.9,10.0.0.188,Login Success,High,Failed
EVT02492,2026-01-09 15:40:00,96.91.12.255,10.0.3.40,File Access,Low,Failed
EVT02493,2026-01-09 15:45:00,150.217.63.144,10.0.2.115,Privilege Escalation,Medium,Success
EVT02494,2026-01-09 15:50:00,141.53.208.45,10.0.7.212,Lateral Movement Detected,Low,Detected
EVT02495,2026-01-09 15:55:00,221.102.150.131,10.0.2.246,Ransomware Detected,High,Detected
EVT02496,2026-01-09 16:00:00,61.118.81.68,10.0.9.246,Account Lockout,Low,Success
EVT02497,2026-01-09 16:05:00,100.138.21.19,10.0.2.10,Privilege Escalation,Medium,Detected
EVT02498,2026-01-09 16:10:00,107.83.166.201,10.0.4.96,Data Exfiltration Attempt,Low,Success
EVT02499,2026-01-09 16:15:00,221.41.213.44,10.0.3.98,DDoS Attempt,Medium,Blocked
EVT02500,2026-01-09 16:20:00,213.144.180.20,10.0.2.216,Session Hijacking Attempt,Critical,Failed
EVT02501,2026-01-09 16:25:00,195.69.203.237,10.0.7.22,Web Shell Detected,Medium,Blocked
EVT02502,2026-01-09 16:30:00,221.6.8.17,10.0.1.92,Login Success,Medium,Failed
EVT02503,2026-01-09 16:35:00,181.193.159.108,10.0.0.148,Login Success,Critical,Success
EVT02504,2026-01-09 16:40:00,202.87.10.241,10.0.9.64,DNS Tunneling Detected,Low,Detected
EVT02505,2026-01-09 16:45:00,191.163.4.80,10.0.6.120,Credential Dumping,Medium,Success
EVT02506,2026-01-09 16:50:00,205.15.17.102,10.0.4.100,Ransomware Detected,High,Success
EVT02507,2026-01-09 16:55:00,158.195.181.27,10.0.5.222,Malware Detection,High,Detected
EVT02508,2026-01-09 17:00:00,3.194.80.10,10.0.9.146,Suspicious Process Execution,Low,Detected
EVT02509,2026-01-09 17:05:00,196.56.95.243,10.0.2.194,Suspicious Process Execution,Medium,Failed
EVT02510,2026-01-09 17:10:00,117.26.70.74,10.0.7.7,Unauthorized Access,Medium,Detected
EVT02511,2026-01-09 17:15:00,200.242.130.107,10.0.2.208,VPN Connection,Critical,Blocked
EVT02512,2026-01-09 17:20:00,216.50.191.105,10.0.6.235,Session Hijacking Attempt,High,Success
EVT02513,2026-01-09 17:25:00,206.20.45.25,10.0.4.27,Web Shell Detected,High,Failed
EVT02514,2026-01-09 17:30:00,201.220.29.229,10.0.2.64,Firewall Rule Change,Low,Blocked
EVT02515,2026-01-09 17:35:00,7.40.171.208,10.0.7.139,Credential Dumping,Low,Success
EVT02516,2026-01-09 17:40:00,161.60.196.204,10.0.6.120,Account Lockout,High,Success
EVT02517,2026-01-09 17:45:00,85.147.47.28,10.0.0.183,Brute Force,Low,Failed
EVT02518,2026-01-09 17:50:00,153.194.231.96,10.0.3.95,File Access,Medium,Failed
EVT02519,2026-01-09 17:55:00,140.75.24.211,10.0.9.82,DDoS Attempt,Low,Failed
EVT02520,2026-01-09 18:00:00,2.128.161.188,10.0.0.219,File Access,High,Failed
EVT02521,2026-01-09 18:05:00,186.216.164.63,10.0.8.173,VPN Connection,Low,Failed
EVT02522,2026-01-09 18:10:00,152.130.239.252,10.0.0.102,Session Hijacking Attempt,Low,Failed
EVT02523,2026-01-09 18:15:00,196.106.112.31,10.0.0.216,Lateral Movement Detected,Critical,Success
EVT02524,2026-01-09 18:20:00,148.112.148.150,10.0.6.196,Session Hijacking Attempt,Medium,Failed
EVT02525,2026-01-09 18:25:00,111.69.201.157,10.0.7.38,Firewall Rule Change,Medium,Detected
EVT02526,2026-01-09 18:30:00,155.186.235.227,10.0.8.99,Account Lockout,High,Detected
EVT02527,2026-01-09 18:35:00,202.54.50.55,10.0.0.133,Lateral Movement Detected,Low,Detected
EVT02528,2026-01-09 18:40:00,206.92.116.83,10.0.3.24,Unauthorized Access,Critical,Failed
EVT02529,2026-01-09 18:45:00,70.0.244.94,10.0.5.148,Lateral Movement Detected,Critical,Blocked
EVT02530,2026-01-09 18:50:00,31.162.68.71,10.0.2.107,Malware Detection,High,Failed
EVT02531,2026-01-09 18:55:00,172.56.193.189,10.0.2.235,Login Success,Medium,Success
EVT02532,2026-01-09 19:00:00,88.188.112.126,10.0.2.178,Account Lockout,Medium,Blocked
EVT02533,2026-01-09 19:05:00,214.116.175.210,10.0.9.133,Phishing Email,Critical,Blocked
EVT02534,2026-01-09 19:10:00,222.131.176.79,10.0.7.141,DDoS Attempt,Low,Detected
EVT02535,2026-01-09 19:15:00,117.213.129.145,10.0.1.211,Account Lockout,Medium,Failed
EVT02536,2026-01-09 19:20:00,193.43.87.31,10.0.0.208,Brute Force,Medium,Blocked
EVT02537,2026-01-09 19:25:00,197.128.80.158,10.0.5.241,Session Hijacking Attempt,High,Success
EVT02538,2026-01-09 19:30:00,15.124.204.170,10.0.2.219,Failed Login,Medium,Detected
EVT02539,2026-01-09 19:35:00,215.172.77.201,10.0.7.106,Login Success,Medium,Success
EVT02540,2026-01-09 19:40:00,198.213.207.202,10.0.4.17,Credential Dumping,High,Failed
EVT02541,2026-01-09 19:45:00,206.163.213.23,10.0.0.192,Account Lockout,Medium,Blocked
EVT02542,2026-01-09 19:50:00,146.54.59.78,10.0.8.170,Suspicious Process Execution,Low,Failed
EVT02543,2026-01-09 19:55:00,219.204.18.181,10.0.7.236,Lateral Movement Detected,High,Blocked
EVT02544,2026-01-09 20:00:00,75.255.58.4,10.0.7.63,Credential Dumping,Medium,Success
EVT02545,2026-01-09 20:05:00,165.127.233.108,10.0.1.132,Unauthorized Access,Medium,Success
EVT02546,2026-01-09 20:10:00,197.183.3.60,10.0.8.20,Privilege Escalation,Medium,Detected
EVT02547,2026-01-09 20:15:00,13.198.41.12,10.0.3.207,Login Success,Medium,Failed
EVT02548,2026-01-09 20:20:00,192.71.97.112,10.0.4.7,Configuration Change,Medium,Failed
EVT02549,2026-01-09 20:25:00,35.33.242.78,10.0.2.229,Suspicious Process Execution,Medium,Success
EVT02550,2026-01-09 20:30:00,77.119.249.235,10.0.3.126,Port Scan,Medium,Success
EVT02551,2026-01-09 20:35:00,214.239.242.53,10.0.0.192,DDoS Attempt,Medium,Detected
EVT02552,2026-01-09 20:40:00,211.60.217.133,10.0.8.161,Unauthorized Access,Medium,Success
EVT02553,2026-01-09 20:45:00,197.234.172.249,10.0.1.99,Session Hijacking Attempt,High,Success
EVT02554,2026-01-09 20:50:00,157.13.81.240,10.0.9.94,Account Lockout,Low,Success
EVT02555,2026-01-09 20:55:00,28.18.196.224,10.0.7.102,Login Success,Medium,Success
EVT02556,2026-01-09 21:00:00,171.140.248.102,10.0.2.64,Firewall Rule Change,Medium,Success
EVT02557,2026-01-09 21:05:00,216.168.210.252,10.0.9.173,USB Device Connected,Low,Blocked
EVT02558,2026-01-09 21:10:00,154.150.90.140,10.0.1.162,Configuration Change,Medium,Blocked
EVT02559,2026-01-09 21:15:00,186.33.195.156,10.0.8.1,Failed Login,High,Success
EVT02560,2026-01-09 21:20:00,193.67.172.220,10.0.8.236,Failed Login,Low,Success
EVT02561,2026-01-09 21:25:00,221.218.27.150,10.0.9.63,Unauthorized Access,Low,Success
EVT02562,2026-01-09 21:30:00,39.81.8.22,10.0.4.86,Malware Detection,Medium,Detected
EVT02563,2026-01-09 21:35:00,39.114.227.50,10.0.3.174,Lateral Movement Detected,High,Failed
EVT02564,2026-01-09 21:40:00,219.146.161.104,10.0.9.24,SQL Injection Attempt,Critical,Failed
EVT02565,2026-01-09 21:45:00,223.234.90.157,10.0.5.221,DNS Tunneling Detected,High,Failed
EVT02566,2026-01-09 21:50:00,210.2.91.226,10.0.7.99,File Access,Medium,Failed
EVT02567,2026-01-09 21:55:00,223.60.57.217,10.0.1.193,File Access,Low,Failed
EVT02568,2026-01-09 22:00:00,108.203.232.52,10.0.2.64,Unauthorized Access,Medium,Detected
EVT02569,2026-01-09 22:05:00,114.89.164.54,10.0.2.108,Firewall Rule Change,Low,Success
EVT02570,2026-01-09 22:10:00,62.119.251.113,10.0.6.16,Suspicious Process Execution,High,Success
EVT02571,2026-01-09 22:15:00,184.195.176.169,10.0.1.213,Credential Dumping,Low,Success
EVT02572,2026-01-09 22:20:00,103.35.100.144,10.0.0.220,USB Device Connected,Medium,Failed
EVT02573,2026-01-09 22:25:00,80.183.31.71,10.0.8.62,DDoS Attempt,High,Failed
EVT02574,2026-01-09 22:30:00,215.46.209.202,10.0.6.183,Lateral Movement Detected,Medium,Success
EVT02575,2026-01-09 22:35:00,201.171.143.142,10.0.1.146,File Access,High,Detected
EVT02576,2026-01-09 22:40:00,219.129.154.210,10.0.1.145,Login Success,High,Failed
EVT02577,2026-01-09 22:45:00,147.193.238.253,10.0.1.106,Web Shell Detected,High,Detected
EVT02578,2026-01-09 22:50:00,29.243.67.80,10.0.6.32,Port Scan,High,Success
EVT02579,2026-01-09 22:55:00,213.37.96.14,10.0.0.5,Ransomware Detected,Medium,Failed
EVT02580,2026-01-09 23:00:00,182.8.21.246,10.0.8.11,DNS Tunneling Detected,Medium,Success
EVT02581,2026-01-09 23:05:00,202.240.11.178,10.0.3.54,DDoS Attempt,High,Detected
EVT02582,2026-01-09 23:10:00,208.28.214.151,10.0.1.115,Account Lockout,High,Detected
EVT02583,2026-01-09 23:15:00,185.174.90.80,10.0.1.139,Lateral Movement Detected,Medium,Failed
EVT02584,2026-01-09 23:20:00,79.214.248.52,10.0.8.5,Ransomware Detected,Medium,Failed
EVT02585,2026-01-09 23:25:00,193.84.238.78,10.0.1.221,Firewall Rule Change,Critical,Failed
EVT02586,2026-01-09 23:30:00,201.130.99.152,10.0.6.73,VPN Connection,Medium,Detected
EVT02587,2026-01-09 23:35:00,173.37.27.224,10.0.3.147,USB Device Connected,Medium,Blocked
