event_id,risk_score_internal,risk_score,risk_level,priority,risk_score_complete,missing_components,component_weight_coverage,asset_criticality_score,reasons,calculated_at,input_severity,input_ml_confidence_raw,input_ml_prediction,input_cvss_score,input_ioc_status,input_ioc_confidence,input_asset_name,input_asset_criticality_label,input_asset_criticality_verified,input_asset_criticality_score_0to1,input_failed_login_attempts,ml_prediction,ioc_status,asset_name,asset_criticality_label,asset_criticality_verified
EVT01702,0.3301,33.01,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.838612+00:00,Low,26.23,Normal,6.8,No IOC Match,,LEG-IOT-0095,Unknown,False,,0,Normal,No IOC Match,LEG-IOT-0095,Unknown,False
EVT01703,0.6835,68.35,High,Investigate Soon,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.838647+00:00,High,82.93,Suspicious,7.6,No IOC Match,,MKT-DB-0055,Unknown,False,,8,Suspicious,No IOC Match,MKT-DB-0055,Unknown,False
EVT01704,0.4301,43.01,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.838681+00:00,High,35.44,Normal,3.4,No IOC Match,,SAL-RTR-0019,Unknown,False,,2,Normal,No IOC Match,SAL-RTR-0019,Unknown,False
EVT01705,0.3438,34.38,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.838715+00:00,Medium,44.02,Normal,2.0,No IOC Match,,OPS-SW-0077,Unknown,False,,0,Normal,No IOC Match,OPS-SW-0077,Unknown,False
EVT01706,0.6089,60.89,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.838749+00:00,High,57.46,Normal,7.8,No IOC Match,,OPS-PRT-0092,Unknown,False,,1,Normal,No IOC Match,OPS-PRT-0092,Unknown,False
EVT01707,0.5785,57.85,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.838782+00:00,High,52.51,Normal,7.2,No IOC Match,,HR-IOT-0079,Unknown,False,,0,Normal,No IOC Match,HR-IOT-0079,Unknown,False
EVT01708,0.261,26.1,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.838817+00:00,Low,26.51,Normal,4.0,No IOC Match,,IT-MOB-0024,Unknown,False,,0,Normal,No IOC Match,IT-MOB-0024,Unknown,False
EVT01709,0.4777,47.77,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.838851+00:00,Critical,26.47,Normal,3.3,No IOC Match,,MKT-RTR-0108,Unknown,False,,0,Normal,No IOC Match,MKT-RTR-0108,Unknown,False
EVT01710,0.4989,49.89,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.838884+00:00,Medium,32.05,Normal,9.7,No IOC Match,,LEG-FW-0087,Unknown,False,,0,Normal,No IOC Match,LEG-FW-0087,Unknown,False
EVT01711,0.2361,23.61,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.838919+00:00,Low,36.16,Normal,1.8,No IOC Match,,IT-RTR-0069,Unknown,False,,3,Normal,No IOC Match,IT-RTR-0069,Unknown,False
EVT01712,0.3744,37.44,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.838953+00:00,High,44.0,Normal,0.1,No IOC Match,,IT-FW-0016,Unknown,False,,0,Normal,No IOC Match,IT-FW-0016,Unknown,False
EVT01713,0.4545,45.45,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.838987+00:00,High,40.04,Normal,3.8,No IOC Match,,ENG-LAP-0099,Unknown,False,,0,Normal,No IOC Match,ENG-LAP-0099,Unknown,False
EVT01714,0.5757,57.57,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.839021+00:00,Critical,30.63,Normal,6.7,No IOC Match,,IT-SRV-0123,Unknown,False,,0,Normal,No IOC Match,IT-SRV-0123,Unknown,False
EVT01715,0.2166,21.66,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.839055+00:00,Low,32.32,Normal,1.5,No IOC Match,,IT-PC-0018,Unknown,False,,0,Normal,No IOC Match,IT-PC-0018,Unknown,False
EVT01716,0.4812,48.12,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.839089+00:00,High,25.38,Normal,6.7,No IOC Match,,SAL-PRT-0037,Unknown,False,,0,Normal,No IOC Match,SAL-PRT-0037,Unknown,False
EVT01717,0.3575,35.75,Medium,Monitor,True,[],1.0,0.5,[],2026-09-02T05:58:31.839125+00:00,Medium,20.98,Normal,4.0,No IOC Match,,SAL-SRV-0053,Medium,True,0.5,0,Normal,No IOC Match,SAL-SRV-0053,Medium,True
EVT01718,0.4445,44.45,Moderate,Review When Possible,True,[],1.0,0.75,[],2026-09-02T05:58:31.839161+00:00,Low,32.01,Normal,7.6,No IOC Match,,IT-LAP-0094,High,True,0.75,0,Normal,No IOC Match,IT-LAP-0094,High,True
EVT01719,0.2869,28.69,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.839195+00:00,Medium,14.6,Normal,3.4,No IOC Match,,HR-PC-0058,Unknown,False,,0,Normal,No IOC Match,HR-PC-0058,Unknown,False
EVT01720,0.4178,41.78,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.839229+00:00,High,17.9,Normal,5.1,No IOC Match,,MKT-SW-0084,Unknown,False,,0,Normal,No IOC Match,MKT-SW-0084,Unknown,False
EVT01721,0.4864,48.64,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.839264+00:00,Medium,32.04,Normal,9.2,No IOC Match,,OPS-MOB-0004,Unknown,False,,0,Normal,No IOC Match,OPS-MOB-0004,Unknown,False
EVT01722,0.4857,48.57,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.839299+00:00,Critical,26.61,Normal,3.6,No IOC Match,,IT-SW-0013,Unknown,False,,0,Normal,No IOC Match,IT-SW-0013,Unknown,False
EVT01723,0.1782,17.82,Low,No Action Needed,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.839333+00:00,Low,25.61,Normal,0.8,No IOC Match,,IT-LAP-0018,Unknown,False,,0,Normal,No IOC Match,IT-LAP-0018,Unknown,False
EVT01724,0.3884,38.84,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.839368+00:00,Medium,40.7,Normal,4.2,No IOC Match,,MKT-SW-0023,Unknown,False,,0,Normal,No IOC Match,MKT-SW-0023,Unknown,False
EVT01725,0.4668,46.68,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.839419+00:00,Critical,42.17,Normal,0.9,No IOC Match,,ENG-FW-0007,Unknown,False,,4,Normal,No IOC Match,ENG-FW-0007,Unknown,False
EVT01726,0.457,45.7,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.839459+00:00,Low,42.84,Normal,9.8,No IOC Match,,IT-FW-0101,Unknown,False,,0,Normal,No IOC Match,IT-FW-0101,Unknown,False
EVT01727,0.2237,22.37,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.839493+00:00,Medium,14.39,Normal,0.9,No IOC Match,,IT-DB-0003,Unknown,False,,0,Normal,No IOC Match,IT-DB-0003,Unknown,False
EVT01728,0.2504,25.04,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.839527+00:00,Medium,26.13,Normal,0.5,No IOC Match,,MKT-DB-0016,Unknown,False,,2,Normal,No IOC Match,MKT-DB-0016,Unknown,False
EVT01729,0.6029,60.29,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.839563+00:00,High,56.34,Normal,7.7,No IOC Match,,HR-MOB-0053,Unknown,False,,6,Normal,No IOC Match,HR-MOB-0053,Unknown,False
EVT01730,0.4412,44.12,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.839597+00:00,Low,49.79,Normal,8.3,No IOC Match,,OPS-LAP-0067,Unknown,False,,0,Normal,No IOC Match,OPS-LAP-0067,Unknown,False
EVT01731,0.5662,56.62,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.839630+00:00,Medium,53.57,Normal,9.7,No IOC Match,,ENG-PC-0079,Unknown,False,,1,Normal,No IOC Match,ENG-PC-0079,Unknown,False
EVT01732,0.4825,48.25,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.839664+00:00,High,56.19,Normal,2.9,No IOC Match,,HR-LAP-0135,Unknown,False,,7,Normal,No IOC Match,HR-LAP-0135,Unknown,False
EVT01733,0.5118,51.18,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.839698+00:00,High,30.39,Normal,7.3,No IOC Match,,HR-IOT-0049,Unknown,False,,0,Normal,No IOC Match,HR-IOT-0049,Unknown,False
EVT01734,0.306,30.6,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.839732+00:00,Low,30.52,Normal,5.3,No IOC Match,,LEG-LAP-0003,Unknown,False,,0,Normal,No IOC Match,LEG-LAP-0003,Unknown,False
EVT01735,0.2982,29.82,Medium,Monitor,True,[],1.0,0.25,[],2026-09-02T05:58:31.839767+00:00,High,23.47,Normal,0.1,No IOC Match,,IT-SW-0041,Low,True,0.25,0,Normal,No IOC Match,IT-SW-0041,Low,True
EVT01736,0.3257,32.57,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.839801+00:00,High,26.01,Normal,0.4,No IOC Match,,HR-IOT-0069,Unknown,False,,1,Normal,No IOC Match,HR-IOT-0069,Unknown,False
EVT01737,0.4068,40.68,Medium,Monitor,True,[],1.0,0.75,[],2026-09-02T05:58:31.839836+00:00,Low,40.93,Normal,4.6,No IOC Match,,LEG-RTR-0087,High,True,0.75,4,Normal,No IOC Match,LEG-RTR-0087,High,True
EVT01738,0.7265,72.65,High,Investigate Soon,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.839870+00:00,Critical,65.27,Suspicious,8.4,No IOC Match,,IT-IOT-0010,Unknown,False,,0,Suspicious,No IOC Match,IT-IOT-0010,Unknown,False
EVT01739,0.5441,54.41,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.839905+00:00,Medium,66.52,Normal,7.2,No IOC Match,,MKT-LAP-0020,Unknown,False,,4,Normal,No IOC Match,MKT-LAP-0020,Unknown,False
EVT01740,0.4699,46.99,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.839940+00:00,Medium,32.38,Normal,8.5,No IOC Match,,HR-SRV-0087,Unknown,False,,0,Normal,No IOC Match,HR-SRV-0087,Unknown,False
EVT01741,0.4092,40.92,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.839974+00:00,Critical,29.33,Normal,0.2,No IOC Match,,OPS-IOT-0063,Unknown,False,,0,Normal,No IOC Match,OPS-IOT-0063,Unknown,False
EVT01742,0.4053,40.53,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.840008+00:00,High,19.5,Normal,4.4,No IOC Match,,ENG-FW-0061,Unknown,False,,0,Normal,No IOC Match,ENG-FW-0061,Unknown,False
EVT01743,0.5064,50.64,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.840043+00:00,Medium,38.45,Normal,9.2,No IOC Match,,SAL-FW-0012,Unknown,False,,0,Normal,No IOC Match,SAL-FW-0012,Unknown,False
EVT01744,0.203,20.3,Low,No Action Needed,True,[],1.0,0.25,[],2026-09-02T05:58:31.840078+00:00,Low,22.6,Normal,1.7,No IOC Match,,MKT-SRV-0117,Low,True,0.25,0,Normal,No IOC Match,MKT-SRV-0117,Low,True
EVT01745,0.2905,29.05,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.840113+00:00,High,16.35,Normal,0.2,No IOC Match,,MKT-FW-0078,Unknown,False,,0,Normal,No IOC Match,MKT-FW-0078,Unknown,False
EVT01746,0.2807,28.07,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.840147+00:00,Medium,18.22,Normal,2.7,No IOC Match,,HR-RTR-0078,Unknown,False,,0,Normal,No IOC Match,HR-RTR-0078,Unknown,False
EVT01747,0.5806,58.06,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.840181+00:00,Critical,47.4,Normal,4.8,No IOC Match,,FIN-MOB-0036,Unknown,False,,3,Normal,No IOC Match,FIN-MOB-0036,Unknown,False
EVT01748,0.5536,55.36,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.840215+00:00,Critical,28.36,Normal,6.1,No IOC Match,,LEG-IOT-0097,Unknown,False,,0,Normal,No IOC Match,LEG-IOT-0097,Unknown,False
EVT01749,0.2866,28.66,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.840250+00:00,Low,35.52,Normal,3.9,No IOC Match,,MKT-MOB-0073,Unknown,False,,0,Normal,No IOC Match,MKT-MOB-0073,Unknown,False
EVT01750,0.5233,52.33,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.840283+00:00,Medium,55.86,Normal,7.7,No IOC Match,,ENG-PC-0065,Unknown,False,,0,Normal,No IOC Match,ENG-PC-0065,Unknown,False
EVT01751,0.4922,49.22,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.840317+00:00,High,34.51,Normal,6.0,No IOC Match,,SAL-LAP-0003,Unknown,False,,0,Normal,No IOC Match,SAL-LAP-0003,Unknown,False
EVT01752,0.5165,51.65,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.840351+00:00,Medium,59.27,Normal,7.0,No IOC Match,,IT-PC-0067,Unknown,False,,0,Normal,No IOC Match,IT-PC-0067,Unknown,False
EVT01753,0.3215,32.15,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.840384+00:00,High,15.87,Normal,1.5,No IOC Match,,IT-SRV-0112,Unknown,False,,0,Normal,No IOC Match,IT-SRV-0112,Unknown,False
EVT01754,0.4144,41.44,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.840435+00:00,Low,54.82,Normal,6.6,No IOC Match,,HR-SRV-0049,Unknown,False,,0,Normal,No IOC Match,HR-SRV-0049,Unknown,False
EVT01755,0.5535,55.35,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.840472+00:00,High,30.92,Normal,8.9,No IOC Match,,HR-RTR-0085,Unknown,False,,0,Normal,No IOC Match,HR-RTR-0085,Unknown,False
EVT01756,0.2815,28.15,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.840507+00:00,Medium,21.67,Normal,2.3,No IOC Match,,LEG-DB-0063,Unknown,False,,0,Normal,No IOC Match,LEG-DB-0063,Unknown,False
EVT01757,0.4241,42.41,Moderate,Review When Possible,True,[],1.0,0.25,['High CVSS vulnerability'],2026-09-02T05:58:31.840543+00:00,Low,57.42,Normal,8.4,No IOC Match,,MKT-PRT-0028,Low,True,0.25,0,Normal,No IOC Match,MKT-PRT-0028,Low,True
EVT01758,0.7712,77.12,High,Investigate Soon,False,['asset_criticality'],0.8,,"['High CVSS vulnerability', 'Multiple failed login attempts']",2026-09-02T05:58:31.840578+00:00,Critical,72.37,Normal,9.3,No IOC Match,,OPS-DB-0021,Unknown,False,,7,Normal,No IOC Match,OPS-DB-0021,Unknown,False
EVT01759,0.393,39.3,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.840613+00:00,High,21.95,Normal,3.6,No IOC Match,,OPS-FW-0117,Unknown,False,,0,Normal,No IOC Match,OPS-FW-0117,Unknown,False
EVT01760,0.5636,56.36,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.840647+00:00,High,38.16,Normal,8.4,No IOC Match,,OPS-DB-0003,Unknown,False,,0,Normal,No IOC Match,OPS-DB-0003,Unknown,False
EVT01761,0.4586,45.86,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.840681+00:00,Medium,35.15,Normal,7.7,No IOC Match,,ENG-PRT-0085,Unknown,False,,0,Normal,No IOC Match,ENG-PRT-0085,Unknown,False
EVT01762,0.362,36.2,Medium,Monitor,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.840715+00:00,Low,49.23,Normal,5.2,No IOC Match,,IT-FW-0081,Unknown,False,,6,Normal,No IOC Match,IT-FW-0081,Unknown,False
EVT01763,0.6221,62.21,High,Investigate Soon,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.840748+00:00,High,48.08,Normal,9.5,No IOC Match,,MKT-IOT-0016,Unknown,False,,0,Normal,No IOC Match,MKT-IOT-0016,Unknown,False
EVT01764,0.4546,45.46,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.840783+00:00,Medium,45.06,Normal,6.3,No IOC Match,,SAL-LAP-0089,Unknown,False,,6,Normal,No IOC Match,SAL-LAP-0089,Unknown,False
EVT01765,0.2778,27.78,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.840816+00:00,Low,47.09,Normal,2.1,No IOC Match,,HR-DB-0036,Unknown,False,,0,Normal,No IOC Match,HR-DB-0036,Unknown,False
EVT01766,0.453,45.3,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.840851+00:00,Medium,40.56,Normal,6.8,No IOC Match,,ENG-PRT-0007,Unknown,False,,5,Normal,No IOC Match,ENG-PRT-0007,Unknown,False
EVT01767,0.4842,48.42,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.840885+00:00,Medium,34.55,Normal,8.8,No IOC Match,,LEG-SW-0034,Unknown,False,,0,Normal,No IOC Match,LEG-SW-0034,Unknown,False
EVT01768,0.603,60.3,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.840919+00:00,Critical,35.36,Normal,7.2,No IOC Match,,LEG-RTR-0008,Unknown,False,,0,Normal,No IOC Match,LEG-RTR-0008,Unknown,False
EVT01769,0.5444,54.44,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.840953+00:00,Medium,45.81,Normal,9.8,No IOC Match,,OPS-MOB-0131,Unknown,False,,0,Normal,No IOC Match,OPS-MOB-0131,Unknown,False
EVT01770,0.5719,57.19,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.840987+00:00,Critical,46.2,Normal,4.6,No IOC Match,,OPS-SRV-0101,Unknown,False,,6,Normal,No IOC Match,OPS-SRV-0101,Unknown,False
EVT01771,0.2203,22.03,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.841021+00:00,Low,20.69,Normal,3.1,No IOC Match,,FIN-RTR-0080,Unknown,False,,0,Normal,No IOC Match,FIN-RTR-0080,Unknown,False
EVT01772,0.2888,28.88,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.841055+00:00,Medium,37.62,Normal,0.6,No IOC Match,,IT-PRT-0032,Unknown,False,,0,Normal,No IOC Match,IT-PRT-0032,Unknown,False
EVT01773,0.3287,32.87,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.841089+00:00,High,20.57,Normal,1.2,No IOC Match,,IT-SW-0139,Unknown,False,,1,Normal,No IOC Match,IT-SW-0139,Unknown,False
EVT01774,0.6318,63.18,High,Investigate Soon,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.841123+00:00,High,61.58,Normal,8.2,No IOC Match,,LEG-MOB-0085,Unknown,False,,0,Normal,No IOC Match,LEG-MOB-0085,Unknown,False
EVT01775,0.4116,41.16,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.841157+00:00,Critical,29.32,Normal,0.3,No IOC Match,,IT-DB-0099,Unknown,False,,0,Normal,No IOC Match,IT-DB-0099,Unknown,False
EVT01776,0.5424,54.24,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.841191+00:00,Critical,56.78,Suspicious,2.1,No IOC Match,,HR-LAP-0015,Unknown,False,,1,Suspicious,No IOC Match,HR-LAP-0015,Unknown,False
EVT01777,0.4788,47.88,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.841225+00:00,High,22.22,Normal,7.0,No IOC Match,,MKT-PC-0086,Unknown,False,,0,Normal,No IOC Match,MKT-PC-0086,Unknown,False
EVT01778,0.5165,51.65,Moderate,Review When Possible,True,[],1.0,0.25,['High CVSS vulnerability'],2026-09-02T05:58:31.841259+00:00,High,44.4,Normal,8.4,No IOC Match,,LEG-PRT-0014,Low,True,0.25,1,Normal,No IOC Match,LEG-PRT-0014,Low,True
EVT01779,0.4489,44.89,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.841293+00:00,High,53.45,Normal,1.9,No IOC Match,,MKT-MOB-0078,Unknown,False,,6,Normal,No IOC Match,MKT-MOB-0078,Unknown,False
EVT01780,0.4646,46.46,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.841327+00:00,Medium,37.86,Normal,7.6,No IOC Match,,IT-SRV-0104,Unknown,False,,0,Normal,No IOC Match,IT-SRV-0104,Unknown,False
EVT01781,0.5578,55.78,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.841361+00:00,High,37.91,Normal,8.2,No IOC Match,,IT-DB-0066,Unknown,False,,0,Normal,No IOC Match,IT-DB-0066,Unknown,False
EVT01782,0.5466,54.66,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.841396+00:00,Medium,50.52,Normal,9.3,No IOC Match,,ENG-IOT-0046,Unknown,False,,0,Normal,No IOC Match,ENG-IOT-0046,Unknown,False
EVT01783,0.3223,32.23,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.841450+00:00,Low,30.14,Normal,6.0,No IOC Match,,OPS-LAP-0078,Unknown,False,,0,Normal,No IOC Match,OPS-LAP-0078,Unknown,False
EVT01784,0.3023,30.23,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.841485+00:00,Medium,29.14,Normal,2.2,No IOC Match,,SAL-FW-0017,Unknown,False,,0,Normal,No IOC Match,SAL-FW-0017,Unknown,False
EVT01785,0.3941,39.41,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.841520+00:00,Medium,45.71,Normal,3.8,No IOC Match,,LEG-RTR-0114,Unknown,False,,0,Normal,No IOC Match,LEG-RTR-0114,Unknown,False
EVT01786,0.4669,46.69,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.841554+00:00,High,24.02,Normal,6.3,No IOC Match,,MKT-SW-0007,Unknown,False,,0,Normal,No IOC Match,MKT-SW-0007,Unknown,False
EVT01787,0.3686,36.86,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.841588+00:00,Medium,17.55,Normal,6.3,No IOC Match,,HR-IOT-0020,Unknown,False,,0,Normal,No IOC Match,HR-IOT-0020,Unknown,False
EVT01788,0.5379,53.79,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.841622+00:00,High,37.93,Normal,7.4,No IOC Match,,ENG-LAP-0078,Unknown,False,,1,Normal,No IOC Match,ENG-LAP-0078,Unknown,False
EVT01789,0.2551,25.51,Medium,Monitor,True,[],1.0,0.25,[],2026-09-02T05:58:31.841657+00:00,Medium,19.25,Normal,1.6,No IOC Match,,IT-SW-0041,Low,True,0.25,0,Normal,No IOC Match,IT-SW-0041,Low,True
EVT01790,0.4943,49.43,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.841694+00:00,Critical,22.18,Normal,4.5,No IOC Match,,LEG-MOB-0118,Unknown,False,,0,Normal,No IOC Match,LEG-MOB-0118,Unknown,False
EVT01791,0.2995,29.95,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.841729+00:00,Medium,20.23,Normal,3.2,No IOC Match,,MKT-PRT-0107,Unknown,False,,0,Normal,No IOC Match,MKT-PRT-0107,Unknown,False
EVT01792,0.5056,50.56,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.841762+00:00,Medium,54.18,Normal,7.2,No IOC Match,,IT-IOT-0053,Unknown,False,,4,Normal,No IOC Match,IT-IOT-0053,Unknown,False
EVT01793,0.4517,45.17,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.841796+00:00,Medium,46.54,Normal,6.0,No IOC Match,,HR-FW-0004,Unknown,False,,0,Normal,No IOC Match,HR-FW-0004,Unknown,False
EVT01794,0.2393,23.93,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.841829+00:00,Medium,7.37,Normal,2.4,No IOC Match,,IT-IOT-0035,Unknown,False,,0,Normal,No IOC Match,IT-IOT-0035,Unknown,False
