event_id,input_severity,input_ml_confidence_raw,input_ml_prediction,input_cvss_score,input_ioc_status,input_ioc_confidence,input_asset_name,input_asset_criticality_label,input_asset_criticality_verified,input_asset_criticality_score_0to1,input_failed_login_attempts,risk_score_internal,risk_score,risk_level,priority,risk_score_complete,missing_components,component_weight_coverage,asset_criticality_score,reasons,calculated_at
EVT01556,High,27.68,Normal,6.6,No IOC Match,,MKT-IOT-0102,Unknown,False,,1,0.4859,48.59,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.832948+00:00
EVT01557,High,28.81,Normal,8.3,No IOC Match,,HR-PRT-0037,Unknown,False,,0,0.5319,53.19,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.832983+00:00
EVT01558,Critical,75.04,Suspicious,6.9,No IOC Match,,ENG-IOT-0019,Unknown,False,,5,0.7195,71.95,High,Investigate Soon,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.833017+00:00
EVT01559,Low,32.72,Normal,2.8,No IOC Match,,MKT-IOT-0081,Unknown,False,,0,0.2504,25.04,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.833051+00:00
EVT01560,Low,43.98,Normal,0.7,No IOC Match,,OPS-IOT-0099,Unknown,False,,6,0.2331,23.31,Medium,Monitor,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.833085+00:00
EVT01561,High,21.63,Normal,7.4,No IOC Match,,MKT-MOB-0112,Unknown,False,,0,0.487,48.7,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.833118+00:00
EVT01562,High,68.09,Normal,9.4,No IOC Match,,LEG-FW-0040,Unknown,False,,8,0.6822,68.22,High,Investigate Soon,False,['asset_criticality'],0.8,,"['High CVSS vulnerability', 'Multiple failed login attempts']",2026-09-02T05:58:31.833152+00:00
EVT01563,Medium,23.21,Normal,5.0,No IOC Match,,SAL-LAP-0025,Unknown,False,,1,0.3538,35.38,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.833186+00:00
EVT01564,Medium,32.41,Normal,9.5,No IOC Match,,IT-SRV-0119,Unknown,False,,0,0.495,49.5,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.833220+00:00
EVT01565,High,26.85,Normal,6.8,No IOC Match,,OPS-PRT-0058,Medium,True,0.5,0,0.4906,49.06,Moderate,Review When Possible,True,[],1.0,0.5,[],2026-09-02T05:58:31.833255+00:00
EVT01566,High,67.86,Suspicious,7.4,No IOC Match,,HR-MOB-0020,Unknown,False,,2,0.6314,63.14,High,Investigate Soon,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.833289+00:00
EVT01567,High,28.67,Normal,0.8,No IOC Match,,FIN-FW-0128,Unknown,False,,0,0.344,34.4,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.833323+00:00
EVT01568,High,38.65,Normal,3.0,No IOC Match,,LEG-MOB-0082,Unknown,False,,5,0.4302,43.02,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.833357+00:00
EVT01569,High,17.31,Normal,2.6,No IOC Match,,SAL-DB-0056,Unknown,False,,0,0.3535,35.35,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.833391+00:00
EVT01570,Low,48.79,Normal,5.9,No IOC Match,,LEG-RTR-0014,Unknown,False,,6,0.3781,37.81,Medium,Monitor,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.833443+00:00
EVT01571,High,46.58,Normal,6.4,No IOC Match,,MKT-PRT-0012,Unknown,False,,0,0.5399,53.99,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.833477+00:00
EVT01572,High,15.64,Normal,5.4,No IOC Match,,MKT-RTR-0089,Medium,True,0.5,0,0.4346,43.46,Moderate,Review When Possible,True,[],1.0,0.5,[],2026-09-02T05:58:31.833513+00:00
EVT01573,High,17.11,Normal,2.4,No IOC Match,,SAL-FW-0085,Unknown,False,,0,0.3478,34.78,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.833547+00:00
EVT01574,High,36.06,Normal,5.3,No IOC Match,,SAL-RTR-0100,Unknown,False,,1,0.4796,47.96,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.833581+00:00
EVT01575,Medium,30.66,Normal,7.6,No IOC Match,,OPS-PRT-0017,Unknown,False,,0,0.4421,44.21,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.833616+00:00
EVT01576,Low,57.08,Normal,2.0,No IOC Match,,ENG-DB-0114,Unknown,False,,6,0.3065,30.65,Medium,Monitor,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.833650+00:00
EVT01577,Medium,33.74,Normal,6.9,No IOC Match,,ENG-LAP-0111,Unknown,False,,0,0.4342,43.42,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.833684+00:00
EVT01578,Medium,79.27,Suspicious,6.0,No IOC Match,,ENG-RTR-0057,Unknown,False,,7,0.554,55.4,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.833719+00:00
EVT01579,Medium,17.62,Normal,1.1,No IOC Match,,LEG-PRT-0094,Unknown,False,,0,0.2388,23.88,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.833753+00:00
EVT01580,High,19.87,Normal,1.3,No IOC Match,,OPS-IOT-0033,Unknown,False,,0,0.329,32.9,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.833787+00:00
EVT01581,High,35.41,Normal,7.4,No IOC Match,,HR-SRV-0059,Unknown,False,,0,0.53,53.0,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.833821+00:00
EVT01582,High,59.03,Normal,7.0,No IOC Match,,OPS-MOB-0006,Unknown,False,,6,0.5938,59.38,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.833856+00:00
EVT01583,Medium,27.09,Normal,7.5,No IOC Match,,HR-FW-0132,Unknown,False,,0,0.4284,42.84,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.833892+00:00
EVT01584,Medium,37.59,Normal,8.8,No IOC Match,,OPS-MOB-0056,Unknown,False,,0,0.4937,49.37,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.833926+00:00
EVT01585,Medium,17.17,Normal,0.4,No IOC Match,,OPS-RTR-0116,Unknown,False,,0,0.2199,21.99,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.833960+00:00
EVT01586,Low,22.2,Normal,4.1,No IOC Match,,OPS-PC-0002,Unknown,False,,0,0.25,25.0,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.834031+00:00
EVT01587,High,42.01,Normal,9.2,No IOC Match,,LEG-DB-0118,Unknown,False,,2,0.5957,59.57,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.834106+00:00
EVT01588,Medium,49.89,Normal,8.0,No IOC Match,,LEG-PC-0102,Unknown,False,,3,0.5122,51.22,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.834148+00:00
EVT01589,Medium,33.69,Normal,5.4,No IOC Match,,OPS-SW-0044,Unknown,False,,0,0.3965,39.65,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.834184+00:00
EVT01590,Medium,16.78,Normal,5.1,No IOC Match,,ENG-IOT-0030,Unknown,False,,0,0.3362,33.62,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.834218+00:00
EVT01591,High,22.24,Normal,5.1,No IOC Match,,OPS-SW-0094,Unknown,False,,0,0.4314,43.14,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.834254+00:00
EVT01592,Low,21.11,Normal,2.9,No IOC Match,,OPS-DB-0012,Unknown,False,,0,0.2166,21.66,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.834357+00:00
EVT01593,Medium,24.16,Normal,2.8,No IOC Match,,IT-LAP-0078,Unknown,False,,2,0.3017,30.17,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.834459+00:00
EVT01594,Low,57.6,Normal,9.8,No IOC Match,,IT-RTR-0063,Unknown,False,,3,0.5031,50.31,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.834512+00:00
EVT01595,Medium,57.6,Normal,9.8,No IOC Match,,MKT-RTR-0019,Unknown,False,,5,0.5813,58.13,Moderate,Review When Possible,False,['asset_criticality'],0.8,,"['High CVSS vulnerability', 'Multiple failed login attempts']",2026-09-02T05:58:31.834552+00:00
EVT01596,High,41.62,Normal,3.3,No IOC Match,,ENG-DB-0031,Unknown,False,,0,0.4469,44.69,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.834589+00:00
EVT01597,High,14.8,Normal,0.0,No IOC Match,,MKT-MOB-0090,Unknown,False,,0,0.2806,28.06,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.834626+00:00
EVT01598,Critical,52.85,Normal,9.6,No IOC Match,,IT-MOB-0017,Unknown,False,,0,0.7177,71.77,High,Investigate Soon,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.834662+00:00
EVT01599,Low,42.74,Normal,8.9,No IOC Match,,LEG-RTR-0015,Unknown,False,,0,0.4342,43.42,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.834698+00:00
EVT01600,Low,51.97,Normal,5.9,No IOC Match,,FIN-SW-0066,Unknown,False,,0,0.388,38.8,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.834733+00:00
EVT01601,Medium,27.11,Normal,3.6,No IOC Match,,FIN-SRV-0118,Unknown,False,,0,0.331,33.1,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.834767+00:00
EVT01602,High,22.1,Normal,4.0,No IOC Match,,LEG-LAP-0079,Unknown,False,,0,0.4034,40.34,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.834802+00:00
EVT01603,High,19.67,Normal,5.8,No IOC Match,,HR-FW-0061,Unknown,False,,0,0.4408,44.08,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.834837+00:00
EVT01604,Critical,58.43,Normal,5.9,No IOC Match,,HR-FW-0064,Unknown,False,,8,0.6426,64.26,High,Investigate Soon,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.834871+00:00
EVT01605,High,22.42,Normal,4.3,No IOC Match,,FIN-DB-0069,Low,True,0.25,0,0.3795,37.95,Medium,Monitor,True,[],1.0,0.25,[],2026-09-02T05:58:31.834909+00:00
EVT01606,High,33.46,Normal,7.1,No IOC Match,,FIN-PRT-0127,Unknown,False,,0,0.5164,51.64,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.834944+00:00
EVT01607,Critical,32.53,Normal,3.2,No IOC Match,,IT-IOT-0108,Unknown,False,,0,0.4942,49.42,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.834979+00:00
EVT01608,Medium,24.77,Normal,5.5,No IOC Match,,ENG-FW-0023,Unknown,False,,0,0.3712,37.12,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.835014+00:00
EVT01609,High,35.77,Normal,5.1,No IOC Match,,SAL-IOT-0093,Unknown,False,,5,0.4737,47.37,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.835048+00:00
EVT01610,Critical,22.09,Normal,1.9,No IOC Match,,HR-MOB-0036,Unknown,False,,0,0.429,42.9,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.835082+00:00
EVT01611,High,26.5,Normal,3.9,No IOC Match,,OPS-PRT-0005,Unknown,False,,3,0.4147,41.47,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.835117+00:00
EVT01612,High,19.99,Normal,7.0,No IOC Match,,HR-SW-0029,Unknown,False,,0,0.4718,47.18,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.835151+00:00
EVT01613,Medium,22.64,Normal,7.1,No IOC Match,,LEG-RTR-0039,Unknown,False,,0,0.4045,40.45,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.835185+00:00
EVT01614,Medium,36.66,Normal,9.8,No IOC Match,,LEG-DB-0119,Unknown,False,,0,0.5158,51.58,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.835219+00:00
EVT01615,Medium,21.85,Normal,7.5,No IOC Match,,IT-SRV-0046,Unknown,False,,0,0.412,41.2,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.835254+00:00
EVT01616,Medium,13.31,Normal,4.6,No IOC Match,,ENG-FW-0116,Unknown,False,,0,0.3128,31.28,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.835288+00:00
EVT01617,Low,56.2,Normal,6.2,No IOC Match,,HR-PC-0075,Unknown,False,,0,0.4088,40.88,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.835323+00:00
EVT01618,Critical,22.18,Normal,1.5,No IOC Match,,SAL-IOT-0042,Unknown,False,,0,0.4193,41.93,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.835357+00:00
EVT01619,High,44.79,Normal,5.4,No IOC Match,,MKT-SW-0061,Unknown,False,,7,0.5093,50.93,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.835391+00:00
EVT01620,High,14.6,Normal,2.8,No IOC Match,,HR-PRT-0007,Unknown,False,,0,0.35,35.0,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.835449+00:00
EVT01621,Medium,22.69,Normal,4.0,No IOC Match,,FIN-PC-0031,Unknown,False,,0,0.3272,32.72,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.835485+00:00
EVT01622,High,74.56,Suspicious,7.4,No IOC Match,,LEG-DB-0109,Unknown,False,,6,0.6524,65.24,High,Investigate Soon,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.835520+00:00
EVT01623,High,55.95,Normal,8.9,No IOC Match,,HR-LAP-0035,Unknown,False,,5,0.6317,63.17,High,Investigate Soon,False,['asset_criticality'],0.8,,"['High CVSS vulnerability', 'Multiple failed login attempts']",2026-09-02T05:58:31.835554+00:00
EVT01624,High,18.85,Normal,1.3,No IOC Match,,SAL-SW-0058,Unknown,False,,0,0.3258,32.58,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.835589+00:00
EVT01625,Medium,14.28,Normal,1.2,No IOC Match,,FIN-PRT-0058,Unknown,False,,0,0.2309,23.09,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.835622+00:00
EVT01626,Medium,30.01,Normal,7.2,No IOC Match,,HR-FW-0088,Unknown,False,,0,0.43,43.0,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.835656+00:00
EVT01627,Critical,38.99,Normal,2.8,No IOC Match,,IT-SW-0070,Unknown,False,,1,0.5043,50.43,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.835690+00:00
EVT01628,High,43.23,Normal,0.7,No IOC Match,,SAL-RTR-0060,Unknown,False,,1,0.387,38.7,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.835723+00:00
EVT01629,Medium,20.83,Normal,3.2,No IOC Match,,FIN-SW-0021,Unknown,False,,0,0.3013,30.13,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.835757+00:00
EVT01630,Medium,41.33,Normal,3.7,No IOC Match,,MKT-IOT-0031,Unknown,False,,0,0.3779,37.79,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.835792+00:00
EVT01631,High,15.74,Normal,4.1,No IOC Match,,OPS-IOT-0018,Unknown,False,,0,0.3861,38.61,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.835825+00:00
EVT01632,High,31.47,Normal,5.0,No IOC Match,,LEG-RTR-0093,Unknown,False,,0,0.4577,45.77,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.835919+00:00
EVT01633,Medium,70.66,Normal,9.5,No IOC Match,,HR-PC-0011,Unknown,False,,8,0.6146,61.46,High,Investigate Soon,False,['asset_criticality'],0.8,,"['High CVSS vulnerability', 'Multiple failed login attempts']",2026-09-02T05:58:31.835963+00:00
EVT01634,Medium,29.88,Normal,5.4,No IOC Match,,LEG-SW-0078,Unknown,False,,0,0.3846,38.46,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.835999+00:00
EVT01635,High,43.05,Normal,4.5,No IOC Match,,LEG-DB-0044,Unknown,False,,6,0.4814,48.14,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.836035+00:00
EVT01636,High,27.68,Normal,6.8,No IOC Match,,HR-RTR-0087,Unknown,False,,0,0.4909,49.09,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.836070+00:00
EVT01637,Low,49.53,Normal,9.3,No IOC Match,,MKT-DB-0114,Unknown,False,,3,0.4654,46.54,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.836104+00:00
EVT01638,High,46.19,Normal,8.5,No IOC Match,,FIN-IOT-0052,Unknown,False,,3,0.5912,59.12,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.836139+00:00
EVT01639,Medium,45.0,Normal,9.2,No IOC Match,,SAL-RTR-0008,Unknown,False,,0,0.5269,52.69,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.836174+00:00
EVT01640,Medium,32.34,Normal,2.7,No IOC Match,,MKT-SRV-0106,High,True,0.75,3,0.4099,40.99,Medium,Monitor,True,[],1.0,0.75,[],2026-09-02T05:58:31.836211+00:00
EVT01641,Low,23.08,Normal,4.7,No IOC Match,,ENG-SW-0051,Unknown,False,,0,0.2677,26.77,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.836246+00:00
EVT01642,Medium,19.72,Normal,3.4,No IOC Match,,IT-FW-0121,Unknown,False,,0,0.3029,30.29,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.836281+00:00
EVT01643,Medium,13.34,Normal,2.8,No IOC Match,,FIN-RTR-0029,Unknown,False,,0,0.2679,26.79,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.836315+00:00
EVT01644,Low,15.64,Normal,3.0,No IOC Match,,SAL-IOT-0078,Unknown,False,,0,0.202,20.2,Low,No Action Needed,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.836350+00:00
EVT01645,Medium,54.75,Normal,9.9,No IOC Match,,OPS-PRT-0003,Unknown,False,,2,0.5748,57.48,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.836385+00:00
EVT01646,Medium,86.1,Suspicious,7.6,No IOC Match,,HR-SW-0009,Unknown,False,,7,0.6153,61.53,High,Investigate Soon,False,['asset_criticality'],0.8,,"['High ML confidence', 'Multiple failed login attempts']",2026-09-02T05:58:31.836464+00:00
EVT01647,Low,34.08,Normal,2.9,No IOC Match,,LEG-IOT-0094,Unknown,False,,2,0.2571,25.71,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.836508+00:00
EVT01648,Medium,14.86,Normal,0.7,No IOC Match,,MKT-LAP-0023,Unknown,False,,0,0.2202,22.02,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.836544+00:00
EVT01649,High,29.5,Normal,6.7,No IOC Match,,LEG-PRT-0113,Medium,True,0.5,0,0.4953,49.53,Moderate,Review When Possible,True,[],1.0,0.5,[],2026-09-02T05:58:31.836657+00:00
EVT01650,Critical,58.4,Normal,6.3,No IOC Match,,SAL-RTR-0109,Unknown,False,,8,0.6525,65.25,High,Investigate Soon,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.836704+00:00
EVT01651,Low,66.6,Suspicious,7.4,No IOC Match,,OPS-SW-0005,Unknown,False,,2,0.4713,47.13,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.836742+00:00
EVT01652,High,69.26,Suspicious,6.7,No IOC Match,,FIN-IOT-0115,Unknown,False,,4,0.6183,61.83,High,Investigate Soon,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.836778+00:00
EVT01653,Low,45.39,Normal,8.4,No IOC Match,,HR-SW-0061,Unknown,False,,0,0.43,43.0,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.836813+00:00
EVT01654,Medium,42.53,Normal,2.0,No IOC Match,,IT-MOB-0122,Unknown,False,,4,0.3392,33.92,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.836849+00:00
EVT01655,Low,19.59,Normal,2.8,No IOC Match,,LEG-PRT-0109,Unknown,False,,0,0.2093,20.93,Low,No Action Needed,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.836884+00:00
EVT01656,High,30.17,Normal,1.4,No IOC Match,,OPS-SRV-0003,Unknown,False,,1,0.3637,36.37,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.836919+00:00
EVT01657,Medium,30.96,Normal,8.8,No IOC Match,,LEG-DB-0033,Unknown,False,,0,0.473,47.3,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.836953+00:00
EVT01658,High,51.17,Normal,8.0,No IOC Match,,FIN-SRV-0013,Unknown,False,,4,0.5943,59.43,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.836987+00:00
EVT01659,Medium,19.97,Normal,4.5,No IOC Match,,LEG-SW-0025,Unknown,False,,0,0.3312,33.12,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.837023+00:00
EVT01660,High,28.33,Normal,1.8,No IOC Match,,ENG-DB-0025,Unknown,False,,2,0.3679,36.79,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.837058+00:00
EVT01661,Medium,40.81,Normal,7.4,No IOC Match,,LEG-PRT-0048,Unknown,False,,2,0.4688,46.88,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.837093+00:00
EVT01662,High,9.88,Normal,2.5,No IOC Match,,SAL-PC-0052,Unknown,False,,0,0.3277,32.77,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.837128+00:00
EVT01663,High,66.85,Suspicious,4.8,No IOC Match,,SAL-SRV-0016,Unknown,False,,5,0.5633,56.33,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.837163+00:00
EVT01664,Medium,22.97,Normal,3.2,No IOC Match,,MKT-MOB-0044,Unknown,False,,0,0.308,30.8,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.837197+00:00
EVT01665,Low,36.89,Normal,7.4,No IOC Match,,SAL-IOT-0103,Unknown,False,,0,0.3784,37.84,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.837231+00:00
EVT01666,Critical,44.49,Normal,4.7,No IOC Match,,SAL-IOT-0040,Unknown,False,,0,0.569,56.9,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.837265+00:00
EVT01667,Medium,73.98,Suspicious,6.4,No IOC Match,,OPS-MOB-0100,Unknown,False,,5,0.5474,54.74,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.837299+00:00
EVT01668,High,19.44,Normal,1.8,No IOC Match,,SAL-PC-0080,Unknown,False,,0,0.3401,34.01,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.837334+00:00
EVT01669,Critical,33.0,Normal,1.7,No IOC Match,,SAL-SW-0116,Unknown,False,,0,0.4581,45.81,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.837369+00:00
