event_id,timestamp,source_ip,destination_ip,username,event_type,protocol,source_country,destination_country,device_name,os,event_status,severity,failed_login_attempts,malware_detected,vulnerability_id,cvss_score,asset_name,department,attack_type,threat_indicator
EVT02821,2026-01-10 19:05:00,204.46.40.84,10.0.1.221,abowen,Port Scan,DNS,India,India,Device-4,Linux,Success,Low,0,No,NO_CVE,1.0,HR-RTR-0050,IT,Normal Activity,False
EVT02822,2026-01-10 19:10:00,223.156.55.153,10.0.9.211,owhite,Web Shell Detected,FTP,India,India,Device-45,Windows 10,Detected,Low,0,No,CVE-2026-39175,1.6,OPS-RTR-0004,Sales,Normal Activity,False
EVT02823,2026-01-10 19:15:00,40.74.210.180,10.0.7.145,phorne,Port Scan,FTP,India,India,Device-302,Windows 11,Success,Low,0,No,NO_CVE,9.7,ENG-SW-0111,Legal,Normal Activity,False
EVT02824,2026-01-10 19:20:00,132.154.199.247,10.0.8.153,moorejose,VPN Connection,SSH,India,India,Device-780,Linux,Success,High,0,No,CVE-2026-62996,5.8,FIN-FW-0066,Marketing,Normal Activity,False
EVT02825,2026-01-10 19:25:00,179.101.153.169,10.0.9.83,elizabeth25,Ransomware Detected,TCP,India,India,Device-359,Windows 10,Detected,High,0,Yes,NO_CVE,6.0,MKT-IOT-0049,Operations,Normal Activity,False
EVT02826,2026-01-10 19:30:00,142.100.65.247,10.0.9.253,ptaylor,DNS Tunneling Detected,DNS,India,India,Device-132,Linux,Failed,High,1,No,NO_CVE,3.5,HR-RTR-0050,Finance,Normal Activity,False
EVT02827,2026-01-10 19:35:00,73.242.237.135,10.0.6.77,bauerashley,Suspicious Process Execution,SMB,India,India,Device-624,Windows 10,Blocked,Medium,0,No,NO_CVE,6.8,FIN-RTR-0086,Sales,Normal Activity,False
EVT02828,2026-01-10 19:40:00,218.14.247.221,10.0.8.52,bellteresa,DNS Tunneling Detected,RDP,India,India,Device-384,Windows 10,Detected,Critical,0,No,CVE-2019-84039,7.9,SAL-PC-0058,Marketing,Normal Activity,False
EVT02829,2026-01-10 19:45:00,204.188.28.218,10.0.0.165,cjohnson,Malware Detection,DNS,India,India,Device-822,macOS,Failed,Critical,6,No,CVE-2026-7984,9.4,LEG-FW-0040,Legal,Normal Activity,False
EVT02830,2026-01-10 19:50:00,177.192.241.192,10.0.6.27,amanda50,Configuration Change,SMB,India,India,Device-627,Linux,Failed,High,7,No,NO_CVE,4.2,ENG-FW-0014,Operations,Normal Activity,False
EVT02831,2026-01-10 19:55:00,223.233.24.23,10.0.7.147,ariastiffany,Privilege Escalation,FTP,India,India,Device-583,Windows Server 2019,Failed,Medium,5,No,NO_CVE,8.6,FIN-IOT-0105,Engineering,Normal Activity,False
EVT02832,2026-01-10 20:00:00,208.136.99.222,10.0.8.44,felicia28,Configuration Change,HTTP,India,India,Device-13,Windows 11,Failed,Medium,6,No,NO_CVE,0.3,HR-SW-0096,Sales,Normal Activity,False
EVT02833,2026-01-10 20:05:00,29.6.122.143,10.0.3.111,mollybarnes,Ransomware Detected,SMB,India,India,Device-953,Windows Server 2019,Success,Medium,0,No,NO_CVE,7.1,OPS-LAP-0099,IT,Normal Activity,False
EVT02834,2026-01-10 20:10:00,222.201.28.220,10.0.0.6,zglass,Brute Force,TCP,India,India,Device-436,Linux,Success,Critical,0,No,NO_CVE,0.9,ENG-FW-0064,Engineering,Normal Activity,False
EVT02835,2026-01-10 20:15:00,49.91.177.175,10.0.9.167,jacquelinebrooks,Web Shell Detected,RDP,India,India,Device-531,Linux,Detected,Low,0,No,NO_CVE,7.4,IT-SRV-0069,Legal,Normal Activity,False
EVT02836,2026-01-10 20:20:00,217.206.98.8,10.0.8.233,fullerbrenda,Port Scan,SMB,India,India,Device-386,Windows Server 2019,Success,High,0,No,CVE-2019-8495,4.3,OPS-DB-0006,Engineering,Normal Activity,False
EVT02837,2026-01-10 20:25:00,178.108.206.85,10.0.7.216,lawrencerichard,Port Scan,SSH,India,India,Device-469,Windows 11,Failed,High,3,No,CVE-2021-47557,1.0,HR-MOB-0073,IT,Normal Activity,False
EVT02838,2026-01-10 20:30:00,218.2.160.97,10.0.0.147,lauracompton,Suspicious Process Execution,HTTPS,India,India,Device-4,macOS,Detected,Medium,0,No,CVE-2022-39615,7.1,SAL-FW-0046,HR,Normal Activity,False
EVT02839,2026-01-10 20:35:00,37.60.131.235,10.0.6.191,cameronmoreno,Login Success,FTP,India,India,Device-293,Windows 10,Failed,Critical,2,No,NO_CVE,7.9,FIN-PC-0085,Legal,Normal Activity,False
EVT02840,2026-01-10 20:40:00,181.134.224.198,10.0.6.96,edgaroneal,Failed Login,FTP,India,India,Device-614,Windows 11,Failed,Medium,1,Yes,NO_CVE,0.5,HR-PRT-0093,Legal,Normal Activity,False
EVT02841,2026-01-10 20:45:00,149.206.13.58,10.0.3.251,steven00,Login Success,SMB,India,India,Device-793,Windows Server 2019,Failed,Low,8,No,NO_CVE,0.7,LEG-FW-0052,HR,Normal Activity,False
EVT02842,2026-01-10 20:50:00,125.8.11.43,10.0.7.15,jjones,Suspicious Process Execution,FTP,India,India,Device-184,Windows Server 2019,Success,Low,0,Yes,CVE-2022-31456,5.0,IT-SRV-0089,Operations,Normal Activity,False
EVT02843,2026-01-10 20:55:00,217.31.134.249,10.0.9.177,thomasshannon,Failed Login,HTTPS,India,India,Device-992,Linux,Success,Low,0,No,CVE-2017-27643,7.7,SAL-IOT-0095,Operations,Normal Activity,False
EVT02844,2026-01-10 21:00:00,148.94.208.115,10.0.2.68,timothy42,VPN Connection,DNS,India,India,Device-698,Windows 10,Blocked,Medium,0,Yes,CVE-2025-13721,8.8,OPS-PRT-0113,Operations,Normal Activity,False
EVT02845,2026-01-10 21:05:00,155.8.164.121,10.0.7.233,blankenshipdavid,Lateral Movement Detected,FTP,India,India,Device-61,Windows 11,Failed,Low,4,No,NO_CVE,5.3,ENG-MOB-0054,Sales,Normal Activity,False
EVT02846,2026-01-10 21:10:00,139.186.156.30,10.0.2.229,annesmith,File Access,FTP,India,India,Device-961,Windows Server 2019,Failed,Medium,0,Yes,NO_CVE,2.0,MKT-MOB-0083,Operations,Normal Activity,False
EVT02847,2026-01-10 21:15:00,204.131.244.96,10.0.9.206,cantuchristopher,Phishing Email,RDP,India,India,Device-73,Linux,Success,Medium,0,No,CVE-2023-60727,3.9,HR-FW-0037,Legal,Normal Activity,False
EVT02848,2026-01-10 21:20:00,196.94.22.142,10.0.3.245,lawrencerichard,Suspicious Process Execution,HTTPS,India,India,Device-445,Windows 11,Blocked,Critical,0,No,NO_CVE,2.5,ENG-FW-0070,Legal,Normal Activity,False
EVT02849,2026-01-10 21:25:00,3.90.152.213,10.0.0.7,greengarrett,Configuration Change,SMB,India,India,Device-451,Linux,Failed,High,5,No,NO_CVE,6.2,IT-LAP-0076,Sales,Normal Activity,False
EVT02850,2026-01-10 21:30:00,223.96.229.8,10.0.9.67,daniel86,VPN Connection,FTP,India,India,Device-79,Linux,Blocked,Medium,0,No,CVE-2015-52303,6.7,FIN-DB-0103,Marketing,Normal Activity,False
EVT02851,2026-01-10 21:35:00,154.77.86.253,10.0.5.247,annesmith,Unauthorized Access,DNS,India,India,Device-436,Windows 10,Success,Low,0,No,CVE-2022-26817,2.5,SAL-FW-0077,Legal,Normal Activity,False
EVT02852,2026-01-10 21:40:00,216.180.189.73,10.0.7.29,imiller,SQL Injection Attempt,HTTPS,India,India,Device-273,macOS,Failed,Low,5,No,NO_CVE,4.4,HR-FW-0003,Finance,Normal Activity,False
EVT02853,2026-01-10 21:45:00,212.237.62.183,10.0.2.62,denise39,Ransomware Detected,RDP,India,India,Device-296,Windows 10,Success,Low,0,No,NO_CVE,3.9,FIN-DB-0110,IT,Normal Activity,False
EVT02854,2026-01-10 21:50:00,222.138.136.205,10.0.1.58,mollybarnes,Session Hijacking Attempt,DNS,India,India,Device-210,Linux,Detected,Medium,0,No,NO_CVE,1.2,ENG-DB-0005,Legal,Normal Activity,False
EVT02855,2026-01-10 21:55:00,222.144.181.228,10.0.2.39,fullerbrenda,Login Success,TCP,India,India,Device-159,Windows 10,Blocked,High,0,No,NO_CVE,2.5,MKT-FW-0013,HR,Normal Activity,False
EVT02856,2026-01-10 22:00:00,183.43.24.106,10.0.3.216,summercallahan,Port Scan,HTTP,India,India,Device-884,Windows Server 2019,Success,Medium,0,No,CVE-2026-69961,6.0,HR-PRT-0007,Engineering,Normal Activity,False
EVT02857,2026-01-10 22:05:00,153.85.225.115,10.0.7.54,mirandapittman,Lateral Movement Detected,TCP,India,India,Device-587,macOS,Failed,Low,8,No,CVE-2016-98857,4.5,SAL-PC-0012,IT,Normal Activity,False
EVT02858,2026-01-10 22:10:00,202.248.142.49,10.0.2.229,cynthiamayer,USB Device Connected,HTTP,India,India,Device-611,Windows 11,Failed,High,3,Yes,CVE-2020-55638,7.6,MKT-RTR-0087,Sales,Normal Activity,False
EVT02859,2026-01-10 22:15:00,174.157.188.48,10.0.5.102,vvaldez,Failed Login,FTP,India,India,Device-646,Windows 10,Failed,Critical,2,No,CVE-2020-33888,8.4,HR-DB-0103,Operations,Normal Activity,False
EVT02860,2026-01-10 22:20:00,209.255.242.53,10.0.4.176,oedwards,DNS Tunneling Detected,HTTP,India,India,Device-691,Windows 11,Success,Medium,0,No,CVE-2023-99662,8.0,ENG-IOT-0051,Sales,Normal Activity,False
EVT02861,2026-01-10 22:25:00,217.12.146.34,10.0.2.102,tstevens,Login Success,SMB,India,India,Device-108,Windows 10,Detected,Low,0,No,NO_CVE,7.9,OPS-SW-0003,Marketing,Normal Activity,False
EVT02862,2026-01-10 22:30:00,60.146.247.105,10.0.2.199,bennettpaul,Privilege Escalation,RDP,India,India,Device-73,Linux,Failed,Medium,5,No,CVE-2019-30117,0.3,ENG-DB-0041,Legal,Normal Activity,False
EVT02863,2026-01-10 22:35:00,67.116.105.12,10.0.6.193,davismatthew,Configuration Change,HTTP,India,India,Device-813,macOS,Success,Medium,0,No,CVE-2016-37125,6.0,MKT-SRV-0033,HR,Normal Activity,False
EVT02864,2026-01-10 22:40:00,199.246.56.141,10.0.4.168,cynthiamayer,DNS Tunneling Detected,FTP,India,India,Device-884,macOS,Failed,Medium,2,Yes,NO_CVE,1.3,FIN-SW-0089,Finance,Normal Activity,False
EVT02865,2026-01-10 22:45:00,75.111.44.120,10.0.0.193,rosskeith,Brute Force,FTP,India,India,Device-7,Windows 11,Success,Medium,0,No,CVE-2025-83713,6.2,SAL-PC-0034,HR,Normal Activity,False
EVT02866,2026-01-10 22:50:00,146.148.95.155,10.0.4.197,alexander64,SQL Injection Attempt,HTTPS,India,India,Device-769,Windows 10,Success,High,0,No,CVE-2016-58136,0.6,ENG-MOB-0056,HR,Normal Activity,False
EVT02867,2026-01-10 22:55:00,207.9.148.181,10.0.7.68,plivingston,Web Shell Detected,RDP,India,India,Device-403,Windows 10,Failed,Low,6,No,CVE-2016-5046,7.9,ENG-PC-0041,HR,Normal Activity,False
EVT02868,2026-01-10 23:00:00,210.80.240.224,10.0.1.62,bmarsh,Data Exfiltration Attempt,HTTP,India,India,Device-257,Windows 10,Blocked,High,0,No,CVE-2024-19147,8.3,MKT-PRT-0007,Engineering,Normal Activity,False
EVT02869,2026-01-10 23:05:00,219.203.97.208,10.0.8.252,bmurphy,DNS Tunneling Detected,SMB,India,India,Device-228,macOS,Blocked,Low,0,Yes,NO_CVE,8.0,SAL-SRV-0084,HR,Normal Activity,False
EVT02870,2026-01-10 23:10:00,135.42.106.232,10.0.1.21,fullerbrenda,DDoS Attempt,HTTP,India,India,Device-860,macOS,Failed,Low,8,No,CVE-2018-59998,3.3,IT-MOB-0080,Engineering,Normal Activity,False
EVT02871,2026-01-10 23:15:00,205.178.83.4,10.0.7.233,olsencaroline,Firewall Rule Change,DNS,India,India,Device-839,Windows Server 2019,Failed,Medium,3,No,NO_CVE,9.2,HR-FW-0077,Finance,Normal Activity,False
EVT02872,2026-01-10 23:20:00,159.41.39.116,10.0.0.207,christopherrodgers,Failed Login,SSH,India,India,Device-849,Windows Server 2019,Failed,Medium,4,No,NO_CVE,2.5,FIN-LAP-0062,Sales,Normal Activity,False
EVT02873,2026-01-10 23:25:00,140.67.167.196,10.0.5.66,vbowers,Account Lockout,DNS,India,India,Device-584,Windows 11,Blocked,Critical,0,No,CVE-2024-38851,6.9,OPS-SRV-0048,Finance,Normal Activity,False
EVT02874,2026-01-10 23:30:00,210.44.253.52,10.0.2.224,imurillo,Privilege Escalation,TCP,India,India,Device-265,Windows 11,Failed,Medium,6,No,CVE-2022-40133,7.4,ENG-SRV-0107,Engineering,Normal Activity,False
EVT02875,2026-01-10 23:35:00,214.243.82.184,10.0.6.43,williamsgeorge,Data Exfiltration Attempt,HTTPS,India,India,Device-349,macOS,Blocked,High,0,No,NO_CVE,4.6,HR-PRT-0055,Finance,Normal Activity,False
EVT02876,2026-01-10 23:40:00,160.216.212.250,10.0.4.53,tskinner,Failed Login,SMB,India,India,Device-558,Windows 11,Failed,Medium,4,No,CVE-2016-53779,4.2,IT-SW-0030,Sales,Normal Activity,False
EVT02877,2026-01-10 23:45:00,111.121.101.13,10.0.2.133,kevin05,Unauthorized Access,TCP,India,India,Device-432,Windows Server 2019,Success,Critical,0,Yes,NO_CVE,0.9,LEG-MOB-0037,IT,Normal Activity,False
EVT02878,2026-01-10 23:50:00,218.97.215.43,10.0.7.249,zglass,Port Scan,DNS,India,India,Device-500,Windows 11,Success,Critical,0,No,NO_CVE,1.9,FIN-SW-0009,Finance,Normal Activity,False
EVT02879,2026-01-10 23:55:00,81.70.134.212,10.0.3.18,michael76,Lateral Movement Detected,FTP,India,India,Device-964,Linux,Failed,High,6,No,CVE-2016-43217,6.5,OPS-PC-0136,IT,Normal Activity,False
EVT02880,2026-01-11 00:00:00,155.170.36.230,10.0.9.189,greenjamie,Account Lockout,FTP,India,India,Device-316,Windows 10,Detected,High,0,No,CVE-2019-76925,9.4,SAL-PRT-0129,Finance,Normal Activity,False
EVT02881,2026-01-11 00:05:00,98.250.102.151,10.0.5.45,khenry,Failed Login,TCP,India,India,Device-680,macOS,Blocked,High,0,No,CVE-2025-2126,4.3,HR-DB-0029,Operations,Normal Activity,False
EVT02882,2026-01-11 00:10:00,144.87.128.109,10.0.5.38,sanchezgabrielle,SQL Injection Attempt,RDP,India,India,Device-366,Linux,Detected,High,0,No,CVE-2015-30620,2.1,OPS-RTR-0014,Sales,Normal Activity,False
EVT02883,2026-01-11 00:15:00,22.207.40.218,10.0.6.48,rford,Malware Detection,RDP,India,India,Device-442,Linux,Failed,Medium,5,No,CVE-2016-3465,8.5,HR-FW-0061,Marketing,Normal Activity,False
EVT02884,2026-01-11 00:20:00,213.74.59.153,10.0.9.126,kylewilson,Ransomware Detected,RDP,India,India,Device-138,Windows 10,Detected,Medium,0,Yes,CVE-2021-36269,8.0,MKT-MOB-0095,Operations,Normal Activity,False
EVT02885,2026-01-11 00:25:00,154.47.48.13,10.0.6.202,ebonydavis,Phishing Email,TCP,India,India,Device-720,Windows 11,Failed,High,1,No,NO_CVE,2.6,FIN-IOT-0044,Engineering,Normal Activity,False
EVT02886,2026-01-11 00:30:00,214.133.167.133,10.0.7.52,holly51,Privilege Escalation,SSH,India,India,Device-249,Windows 11,Failed,Low,7,No,NO_CVE,2.9,ENG-SW-0088,Marketing,Normal Activity,False
EVT02887,2026-01-11 00:35:00,172.108.236.181,10.0.5.63,nhoward,Ransomware Detected,FTP,India,India,Device-229,macOS,Failed,Medium,1,No,CVE-2017-21350,7.1,FIN-SRV-0112,Finance,Normal Activity,False
EVT02888,2026-01-11 00:40:00,181.241.255.140,10.0.9.63,jeremiah62,SQL Injection Attempt,HTTP,India,India,Device-809,Windows Server 2019,Failed,Medium,3,No,CVE-2020-34337,5.8,MKT-MOB-0104,Engineering,Normal Activity,False
EVT02889,2026-01-11 00:45:00,130.138.188.159,10.0.8.184,vasquezbrooke,SQL Injection Attempt,HTTPS,India,India,Device-49,Windows Server 2019,Failed,Critical,1,No,NO_CVE,4.1,OPS-LAP-0064,Operations,Normal Activity,False
EVT02890,2026-01-11 00:50:00,53.19.148.59,10.0.5.63,josephwagner,Web Shell Detected,HTTPS,India,India,Device-178,Linux,Blocked,Low,0,No,CVE-2021-63177,7.7,OPS-DB-0005,Sales,Normal Activity,False
EVT02891,2026-01-11 00:55:00,220.190.176.230,10.0.1.158,nicolerodriguez,SQL Injection Attempt,DNS,India,India,Device-596,macOS,Failed,Critical,8,No,CVE-2018-40909,5.6,MKT-MOB-0002,Marketing,Normal Activity,False
EVT02892,2026-01-11 01:00:00,211.86.182.94,10.0.6.179,leealexander,Ransomware Detected,TCP,India,India,Device-978,macOS,Success,High,0,No,CVE-2023-5973,5.3,HR-MOB-0079,Finance,Normal Activity,False
EVT02893,2026-01-11 01:05:00,111.16.160.43,10.0.5.105,simonlee,File Access,SSH,India,India,Device-330,Windows Server 2019,Detected,Low,0,No,NO_CVE,6.3,FIN-IOT-0001,Marketing,Normal Activity,False
EVT02894,2026-01-11 01:10:00,74.96.119.170,10.0.9.53,thomas23,Lateral Movement Detected,RDP,India,India,Device-397,macOS,Success,Medium,0,Yes,NO_CVE,6.9,OPS-PRT-0083,Marketing,Normal Activity,False
EVT02895,2026-01-11 01:15:00,71.90.49.189,10.0.1.30,wileyjoshua,USB Device Connected,RDP,India,India,Device-132,Windows 11,Success,Medium,0,No,NO_CVE,1.2,MKT-PC-0106,Finance,Normal Activity,False
EVT02896,2026-01-11 01:20:00,161.170.48.17,10.0.5.233,lstewart,Credential Dumping,FTP,India,India,Device-649,Linux,Failed,Medium,3,No,CVE-2024-36011,8.2,FIN-LAP-0029,Operations,Normal Activity,False
EVT02897,2026-01-11 01:25:00,201.150.95.177,10.0.6.167,dylan59,Unauthorized Access,SMB,India,India,Device-454,Windows 11,Detected,Low,0,No,NO_CVE,5.1,SAL-RTR-0001,Legal,Normal Activity,False
EVT02898,2026-01-11 01:30:00,177.55.109.21,10.0.1.109,gary13,Malware Detection,TCP,India,India,Device-961,Windows Server 2019,Failed,Medium,8,No,CVE-2025-4546,4.0,MKT-DB-0058,IT,Normal Activity,False
EVT02899,2026-01-11 01:35:00,134.50.204.245,10.0.0.212,stricklandkevin,Credential Dumping,TCP,India,India,Device-315,Windows 10,Success,Medium,0,No,NO_CVE,4.5,FIN-IOT-0118,HR,Normal Activity,False
EVT02900,2026-01-11 01:40:00,199.230.123.221,10.0.3.115,candicesanchez,SQL Injection Attempt,TCP,India,India,Device-468,Linux,Failed,Low,0,No,CVE-2026-19517,5.4,SAL-IOT-0043,Marketing,Normal Activity,False
EVT02901,2026-01-11 01:45:00,140.85.153.96,10.0.4.202,denise39,Credential Dumping,SSH,India,India,Device-899,Windows 10,Success,High,0,No,CVE-2020-31124,0.1,IT-RTR-0014,Operations,Normal Activity,False
EVT02902,2026-01-11 01:50:00,168.136.6.10,10.0.5.154,natasha59,Port Scan,SSH,India,India,Device-757,Linux,Success,Low,0,No,NO_CVE,1.0,ENG-SRV-0068,IT,Normal Activity,False
EVT02903,2026-01-11 01:55:00,196.182.174.13,10.0.4.18,christinablack,VPN Connection,RDP,India,India,Device-959,Windows 10,Detected,Critical,0,No,CVE-2026-37273,5.7,ENG-MOB-0021,Finance,Normal Activity,False
EVT02904,2026-01-11 02:00:00,196.148.48.75,10.0.1.40,schmidtcorey,Data Exfiltration Attempt,SMB,India,India,Device-443,Windows 10,Failed,Low,6,No,NO_CVE,9.8,HR-LAP-0116,HR,Normal Activity,False
EVT02905,2026-01-11 02:05:00,187.112.210.202,10.0.5.109,lfuller,VPN Connection,DNS,India,India,Device-803,macOS,Failed,High,8,No,CVE-2018-30133,3.9,IT-MOB-0040,Finance,Normal Activity,False
EVT02906,2026-01-11 02:10:00,50.70.7.68,10.0.3.202,harveynicole,Session Hijacking Attempt,HTTP,India,India,Device-728,Windows 11,Success,Low,0,No,NO_CVE,5.2,SAL-IOT-0080,Engineering,Normal Activity,False
EVT02907,2026-01-11 02:15:00,150.163.144.31,10.0.6.15,sanderschristopher,Data Exfiltration Attempt,RDP,India,India,Device-134,Windows 11,Blocked,Medium,0,No,CVE-2016-88509,8.9,SAL-PC-0062,Engineering,Normal Activity,False
EVT02908,2026-01-11 02:20:00,144.233.42.61,10.0.1.85,garciasuzanne,Failed Login,HTTP,India,India,Device-592,Windows Server 2019,Detected,Medium,0,No,CVE-2020-9061,6.8,IT-PRT-0059,Sales,Normal Activity,False
EVT02909,2026-01-11 02:25:00,219.178.19.229,10.0.7.13,kellynorris,File Access,DNS,India,India,Device-484,Windows Server 2019,Blocked,Critical,0,Yes,CVE-2026-47326,8.6,FIN-IOT-0052,Finance,Normal Activity,False
EVT02910,2026-01-11 02:30:00,199.225.246.223,10.0.2.179,albert69,Configuration Change,HTTP,India,India,Device-114,Linux,Blocked,High,0,Yes,CVE-2016-65440,8.4,HR-SW-0013,Legal,Normal Activity,False
EVT02911,2026-01-11 02:35:00,133.187.49.254,10.0.1.205,harveynicole,Failed Login,FTP,India,India,Device-579,Windows Server 2019,Failed,Medium,4,No,CVE-2024-66395,10.0,ENG-PC-0067,Marketing,Normal Activity,False
EVT02912,2026-01-11 02:40:00,195.102.36.141,10.0.3.161,hgarcia,Brute Force,HTTP,India,India,Device-303,Windows 11,Failed,High,4,No,CVE-2025-44962,8.0,MKT-SW-0031,Marketing,Normal Activity,False
EVT02913,2026-01-11 02:45:00,212.117.130.170,10.0.4.136,jscott,Failed Login,HTTP,India,India,Device-26,Windows 11,Failed,Medium,4,No,CVE-2023-84310,2.2,LEG-RTR-0037,Operations,Normal Activity,False
EVT02914,2026-01-11 02:50:00,172.236.138.210,10.0.5.246,jeremybell,Privilege Escalation,HTTP,India,India,Device-862,Windows 10,Failed,Medium,0,No,CVE-2025-91596,6.2,SAL-SW-0025,Sales,Normal Activity,False
EVT02915,2026-01-11 02:55:00,182.27.217.233,10.0.6.147,matthew20,VPN Connection,SSH,India,India,Device-869,macOS,Success,High,0,No,NO_CVE,2.1,MKT-DB-0079,HR,Normal Activity,False
EVT02916,2026-01-11 03:00:00,132.26.125.134,10.0.8.56,mdunn,SQL Injection Attempt,DNS,India,India,Device-111,Windows 11,Failed,Medium,6,No,CVE-2021-61533,4.7,LEG-FW-0030,IT,Normal Activity,False
EVT02917,2026-01-11 03:05:00,144.89.155.169,10.0.9.130,wpeterson,Account Lockout,SMB,India,India,Device-63,macOS,Success,Low,0,No,NO_CVE,8.5,LEG-SW-0110,Finance,Normal Activity,False
EVT02918,2026-01-11 03:10:00,205.3.137.205,10.0.1.10,lisarodriguez,USB Device Connected,DNS,India,India,Device-643,Windows 11,Success,Medium,0,No,CVE-2025-32245,4.7,MKT-PC-0005,HR,Normal Activity,False
EVT02919,2026-01-11 03:15:00,115.154.218.108,10.0.7.140,timothy42,Brute Force,SMB,India,India,Device-837,Windows 10,Failed,Low,2,No,CVE-2019-96855,6.2,IT-DB-0117,Engineering,Normal Activity,False
EVT02920,2026-01-11 03:20:00,35.166.247.9,10.0.5.67,frankyoung,VPN Connection,SMB,India,India,Device-828,macOS,Detected,Low,0,No,CVE-2018-83903,7.2,SAL-RTR-0126,Sales,Normal Activity,False
EVT02921,2026-01-11 03:25:00,75.147.240.2,10.0.9.172,isteele,Failed Login,RDP,India,India,Device-514,macOS,Failed,Low,4,No,CVE-2016-24918,3.4,SAL-PRT-0069,IT,Normal Activity,False
EVT02922,2026-01-11 03:30:00,72.73.108.158,10.0.0.233,shawcharles,Privilege Escalation,HTTPS,India,India,Device-578,Windows 11,Failed,Medium,6,No,NO_CVE,0.9,ENG-SRV-0048,Legal,Normal Activity,False
EVT02923,2026-01-11 03:35:00,166.28.113.114,10.0.9.209,nancy35,USB Device Connected,SSH,India,India,Device-849,Windows Server 2019,Detected,Medium,0,No,NO_CVE,6.2,LEG-SW-0037,IT,Normal Activity,False
EVT02924,2026-01-11 03:40:00,24.197.122.85,10.0.5.80,daniel86,DNS Tunneling Detected,TCP,India,India,Device-375,macOS,Success,Critical,0,No,CVE-2017-1814,9.7,IT-FW-0085,Legal,Normal Activity,False
EVT02925,2026-01-11 03:45:00,221.155.112.175,10.0.3.60,lisarodriguez,USB Device Connected,HTTP,India,India,Device-342,Windows 11,Success,High,0,No,NO_CVE,9.8,IT-MOB-0051,Marketing,Normal Activity,False
EVT02926,2026-01-11 03:50:00,207.179.32.146,10.0.4.169,alexander64,Firewall Rule Change,DNS,India,India,Device-549,Windows 10,Failed,Low,3,No,CVE-2021-54583,6.4,LEG-PRT-0123,IT,Normal Activity,False
EVT02927,2026-01-11 03:55:00,221.116.226.230,10.0.7.140,christinablack,Web Shell Detected,TCP,India,India,Device-984,Windows 10,Failed,High,3,No,CVE-2023-31218,1.7,SAL-RTR-0058,Marketing,Normal Activity,False
EVT02928,2026-01-11 04:00:00,222.91.114.53,10.0.9.27,mdunn,Phishing Email,DNS,India,India,Device-896,Windows Server 2019,Success,High,0,No,CVE-2024-84907,6.0,IT-SW-0050,Finance,Normal Activity,False
