event_id,prediction,confidence_score,anomaly_score,severity,event_type,asset_name,source_ip,timestamp
EVT03393,Normal,27.97,0.0903450543100339,Medium,USB Device Connected,MKT-IOT-0098,133.34.241.182,2026-01-12 18:45:00
EVT03394,Normal,72.99,0.0141923622483035,Critical,SQL Injection Attempt,FIN-MOB-0109,125.100.44.51,2026-01-12 18:50:00
EVT03395,Normal,18.92,0.1182874932809873,Low,Session Hijacking Attempt,MKT-SRV-0084,203.17.48.162,2026-01-12 18:55:00
EVT03396,Normal,48.98,0.08509141643917,Medium,DNS Tunneling Detected,OPS-FW-0108,194.154.156.20,2026-01-12 19:00:00
EVT03397,Normal,49.42,0.0048486227962097,Low,VPN Connection,FIN-FW-0007,68.250.22.58,2026-01-12 19:05:00
EVT03398,Normal,47.35,0.099873579996067,Medium,Privilege Escalation,ENG-LAP-0053,55.117.106.142,2026-01-12 19:10:00
EVT03399,Normal,14.65,0.1542378088162321,High,File Access,HR-SRV-0058,211.115.56.144,2026-01-12 19:15:00
EVT03400,Normal,38.47,0.0527674006790804,Medium,USB Device Connected,LEG-DB-0040,221.193.96.172,2026-01-12 19:20:00
EVT03401,Normal,27.89,0.0934859137045098,Low,Brute Force,SAL-PC-0042,187.79.178.156,2026-01-12 19:25:00
EVT03402,Normal,21.49,0.0961206468268707,Medium,Suspicious Process Execution,MKT-PC-0099,138.91.25.30,2026-01-12 19:30:00
EVT03403,Suspicious,85.61,-0.0373503847251052,Medium,SQL Injection Attempt,SAL-LAP-0103,171.255.75.48,2026-01-12 19:35:00
EVT03404,Normal,20.55,0.10481141564184,High,Account Lockout,HR-PC-0015,187.45.137.228,2026-01-12 19:40:00
EVT03405,Normal,28.88,0.1184819982336483,Medium,Unauthorized Access,FIN-RTR-0083,166.99.166.70,2026-01-12 19:45:00
EVT03406,Normal,33.26,0.0704564257837042,High,Brute Force,SAL-FW-0030,176.45.157.191,2026-01-12 19:50:00
EVT03407,Normal,17.8,0.1107871601911393,High,Lateral Movement Detected,HR-PC-0018,128.192.239.174,2026-01-12 19:55:00
EVT03408,Normal,33.0,0.0756249666523162,Critical,Firewall Rule Change,ENG-DB-0072,143.52.0.232,2026-01-12 20:00:00
EVT03409,Normal,58.26,0.0269918752666249,Critical,Lateral Movement Detected,HR-PC-0059,27.131.47.131,2026-01-12 20:05:00
EVT03410,Normal,23.86,0.0813974948847211,Low,Login Success,ENG-LAP-0053,43.36.146.135,2026-01-12 20:10:00
EVT03411,Normal,25.02,0.1432613706338455,Medium,File Access,LEG-IOT-0059,139.125.49.67,2026-01-12 20:15:00
EVT03412,Normal,41.95,0.0775351747558766,Low,Login Success,FIN-FW-0051,67.49.147.156,2026-01-12 20:20:00
EVT03413,Normal,53.49,0.0660102369363242,Low,Privilege Escalation,ENG-MOB-0135,56.235.169.157,2026-01-12 20:25:00
EVT03414,Normal,15.97,0.1703065490232095,Medium,Data Exfiltration Attempt,LEG-RTR-0017,48.101.72.237,2026-01-12 20:30:00
EVT03415,Normal,40.73,0.0246931822742055,High,Suspicious Process Execution,HR-PC-0089,178.175.221.242,2026-01-12 20:35:00
EVT03416,Normal,16.82,0.1375390035537641,Medium,Privilege Escalation,ENG-SW-0036,208.122.19.143,2026-01-12 20:40:00
EVT03417,Normal,38.61,0.0355501266067204,Medium,Session Hijacking Attempt,OPS-SRV-0066,142.3.213.44,2026-01-12 20:45:00
EVT03418,Normal,59.59,0.0279508272906831,Medium,Session Hijacking Attempt,IT-MOB-0040,185.228.114.118,2026-01-12 20:50:00
EVT03419,Normal,21.6,0.0965817016088322,High,Malware Detection,SAL-FW-0064,24.20.217.10,2026-01-12 20:55:00
EVT03420,Normal,26.74,0.126586683160637,High,Lateral Movement Detected,OPS-RTR-0040,138.208.73.166,2026-01-12 21:00:00
EVT03421,Normal,41.75,0.0799499754589345,High,DNS Tunneling Detected,LEG-LAP-0043,218.104.224.184,2026-01-12 21:05:00
EVT03422,Normal,51.16,0.0426198382725864,Medium,Firewall Rule Change,ENG-SRV-0001,212.169.225.167,2026-01-12 21:10:00
EVT03423,Normal,30.41,0.09788656847109,Low,Account Lockout,SAL-SRV-0111,201.48.222.127,2026-01-12 21:15:00
EVT03424,Normal,41.14,0.0665472634573013,Low,File Access,SAL-DB-0111,30.31.159.38,2026-01-12 21:20:00
EVT03425,Normal,25.24,0.0915215117695079,High,Failed Login,OPS-FW-0104,170.38.65.245,2026-01-12 21:25:00
EVT03426,Normal,22.9,0.1023784872168164,Low,Login Success,OPS-SW-0059,11.138.25.251,2026-01-12 21:30:00
EVT03427,Normal,19.33,0.1363318860814081,Medium,SQL Injection Attempt,OPS-MOB-0105,218.21.122.159,2026-01-12 21:35:00
EVT03428,Normal,19.69,0.1169021610897607,Low,DDoS Attempt,SAL-FW-0112,211.91.23.20,2026-01-12 21:40:00
EVT03429,Normal,30.68,0.1287015564246194,Low,Login Success,OPS-SW-0095,42.89.51.179,2026-01-12 21:45:00
EVT03430,Normal,24.95,0.114419052821021,Low,Lateral Movement Detected,FIN-PC-0052,209.17.183.49,2026-01-12 21:50:00
EVT03431,Normal,19.24,0.117884205860971,High,DNS Tunneling Detected,SAL-PC-0072,187.4.29.110,2026-01-12 21:55:00
EVT03432,Normal,22.24,0.1080063401731019,Critical,Phishing Email,IT-DB-0053,69.184.45.80,2026-01-12 22:00:00
EVT03433,Normal,60.43,0.0425987894195433,High,Credential Dumping,IT-SRV-0066,199.172.243.99,2026-01-12 22:05:00
EVT03434,Normal,13.12,0.1419068336161004,Medium,Ransomware Detected,OPS-PRT-0122,223.207.126.156,2026-01-12 22:10:00
EVT03435,Suspicious,65.51,-0.0049675639318026,Low,Credential Dumping,FIN-PRT-0112,223.158.26.197,2026-01-12 22:15:00
EVT03436,Normal,29.27,0.1168143988562019,Medium,Brute Force,SAL-IOT-0068,205.7.31.19,2026-01-12 22:20:00
EVT03437,Suspicious,52.56,-0.0272898409355578,Low,Suspicious Process Execution,OPS-MOB-0061,213.133.34.219,2026-01-12 22:25:00
EVT03438,Normal,28.99,0.0850571645507536,Low,Suspicious Process Execution,SAL-PC-0069,212.167.69.154,2026-01-12 22:30:00
EVT03439,Suspicious,75.07,-0.0372623843765538,Low,Account Lockout,FIN-SW-0052,8.213.89.148,2026-01-12 22:35:00
EVT03440,Normal,15.45,0.1565243495202015,Medium,Suspicious Process Execution,HR-RTR-0096,65.169.182.36,2026-01-12 22:40:00
EVT03441,Normal,48.44,0.0485069507253639,Critical,Failed Login,MKT-SRV-0017,165.126.170.51,2026-01-12 22:45:00
EVT03442,Normal,17.88,0.1559556334856309,Medium,File Access,MKT-DB-0087,20.221.13.138,2026-01-12 22:50:00
EVT03443,Normal,40.24,0.039003424658547,Medium,USB Device Connected,ENG-FW-0088,223.52.103.220,2026-01-12 22:55:00
EVT03444,Normal,53.65,0.0446395152019791,Critical,Data Exfiltration Attempt,LEG-PRT-0033,71.100.247.143,2026-01-12 23:00:00
EVT03445,Normal,39.63,0.0406409693413861,Medium,DNS Tunneling Detected,ENG-LAP-0115,211.207.163.214,2026-01-12 23:05:00
EVT03446,Normal,30.08,0.1021029461503415,Medium,DDoS Attempt,SAL-RTR-0047,148.62.255.1,2026-01-12 23:10:00
EVT03447,Normal,51.08,0.0391905260816013,Critical,Session Hijacking Attempt,FIN-PC-0078,215.11.44.45,2026-01-12 23:15:00
EVT03448,Normal,18.04,0.121085745721261,High,Brute Force,OPS-SW-0111,125.251.206.134,2026-01-12 23:20:00
EVT03449,Suspicious,49.24,-0.0103955973342849,High,Failed Login,IT-SRV-0087,219.219.143.189,2026-01-12 23:25:00
EVT03450,Normal,19.48,0.1046163601420011,Critical,Malware Detection,MKT-LAP-0113,216.43.144.109,2026-01-12 23:30:00
EVT03451,Normal,42.13,0.0824483250461737,Medium,File Access,SAL-RTR-0071,39.254.16.31,2026-01-12 23:35:00
EVT03452,Normal,39.6,0.081543750927464,Medium,VPN Connection,ENG-RTR-0121,201.69.218.237,2026-01-12 23:40:00
EVT03453,Suspicious,67.67,-0.0094059148982497,Critical,DNS Tunneling Detected,OPS-SW-0114,172.247.156.218,2026-01-12 23:45:00
EVT03454,Normal,39.01,0.0357582269008469,Medium,DNS Tunneling Detected,HR-SW-0045,196.75.115.229,2026-01-12 23:50:00
EVT03455,Suspicious,63.59,-0.005298765106217,High,Unauthorized Access,ENG-FW-0050,190.111.219.118,2026-01-12 23:55:00
EVT03456,Normal,33.64,0.0766738896698728,Critical,USB Device Connected,IT-PRT-0004,140.57.230.1,2026-01-13 00:00:00
EVT03457,Normal,53.14,0.0446098602924904,Medium,Configuration Change,HR-IOT-0043,76.20.220.71,2026-01-13 00:05:00
EVT03458,Normal,36.66,0.0431654623404572,Low,SQL Injection Attempt,SAL-RTR-0076,149.223.28.162,2026-01-13 00:10:00
EVT03459,Normal,25.6,0.1248240676926997,Medium,Data Exfiltration Attempt,HR-MOB-0015,120.250.158.60,2026-01-13 00:15:00
EVT03460,Normal,34.45,0.09896404337398,Medium,Port Scan,ENG-PRT-0068,166.90.41.105,2026-01-13 00:20:00
EVT03461,Normal,13.97,0.1555782883668039,Medium,Malware Detection,HR-DB-0054,207.79.54.178,2026-01-13 00:25:00
EVT03462,Suspicious,62.25,-0.0137294202684518,Medium,USB Device Connected,SAL-MOB-0106,218.96.213.162,2026-01-13 00:30:00
EVT03463,Normal,49.6,0.0529947640845566,High,SQL Injection Attempt,LEG-PRT-0023,216.5.247.182,2026-01-13 00:35:00
EVT03464,Suspicious,69.61,-0.0003753707322534,High,Session Hijacking Attempt,IT-PRT-0066,155.117.104.92,2026-01-13 00:40:00
EVT03465,Normal,32.55,0.1255003801766053,Medium,Port Scan,SAL-SW-0066,112.64.224.207,2026-01-13 00:45:00
EVT03466,Normal,36.32,0.0750582537082497,Low,DDoS Attempt,ENG-RTR-0049,215.234.98.196,2026-01-13 00:50:00
EVT03467,Normal,29.78,0.1080483743678737,High,Configuration Change,ENG-SRV-0146,7.249.81.207,2026-01-13 00:55:00
EVT03468,Normal,52.42,0.0326007268711425,Low,Account Lockout,FIN-IOT-0126,52.12.46.203,2026-01-13 01:00:00
EVT03469,Normal,48.06,0.0636061273932404,Critical,Phishing Email,IT-PC-0056,208.55.125.115,2026-01-13 01:05:00
EVT03470,Normal,31.92,0.1225492461957433,High,Phishing Email,HR-PRT-0024,201.154.10.219,2026-01-13 01:10:00
EVT03471,Normal,37.34,0.0873421181907072,Critical,Privilege Escalation,IT-DB-0129,219.126.202.223,2026-01-13 01:15:00
EVT03472,Normal,30.6,0.0895520767771754,Low,Suspicious Process Execution,HR-PC-0090,158.81.66.55,2026-01-13 01:20:00
EVT03473,Normal,12.65,0.1373062791545603,High,Privilege Escalation,LEG-PRT-0057,164.175.25.0,2026-01-13 01:25:00
EVT03474,Normal,18.16,0.1582098948795495,Medium,Session Hijacking Attempt,MKT-FW-0106,217.44.208.21,2026-01-13 01:30:00
EVT03475,Normal,49.59,0.0430316179512443,High,Brute Force,SAL-SW-0005,29.70.40.50,2026-01-13 01:35:00
EVT03476,Normal,26.29,0.1416469660624065,Medium,Suspicious Process Execution,HR-RTR-0061,137.168.92.74,2026-01-13 01:40:00
EVT03477,Normal,18.76,0.1020506908847056,High,Lateral Movement Detected,HR-FW-0134,87.244.102.103,2026-01-13 01:45:00
EVT03478,Normal,23.61,0.1492602874808424,Medium,Lateral Movement Detected,LEG-RTR-0037,141.130.59.105,2026-01-13 01:50:00
EVT03479,Normal,50.62,0.0549542177361908,High,VPN Connection,SAL-PC-0001,130.204.155.159,2026-01-13 01:55:00
EVT03480,Normal,16.2,0.1411058237981061,Medium,Account Lockout,HR-DB-0004,214.145.66.245,2026-01-13 02:00:00
EVT03481,Normal,51.76,0.0366400165110041,Critical,DNS Tunneling Detected,SAL-DB-0042,155.77.252.148,2026-01-13 02:05:00
EVT03482,Normal,43.24,0.0868291442315489,Low,DNS Tunneling Detected,LEG-PC-0039,203.80.192.131,2026-01-13 02:10:00
EVT03483,Normal,27.44,0.0643342974205025,High,Session Hijacking Attempt,SAL-PRT-0109,74.83.170.33,2026-01-13 02:15:00
EVT03484,Normal,48.48,0.0505225317282767,Medium,DNS Tunneling Detected,IT-PRT-0071,36.219.84.26,2026-01-13 02:20:00
EVT03485,Normal,55.54,0.0356951414426925,High,Web Shell Detected,SAL-PC-0041,199.153.134.195,2026-01-13 02:25:00
EVT03486,Normal,24.93,0.0937961636097213,Low,Session Hijacking Attempt,OPS-RTR-0076,161.5.254.86,2026-01-13 02:30:00
EVT03487,Normal,55.31,0.0347828173117984,Low,Unauthorized Access,HR-RTR-0006,145.32.252.160,2026-01-13 02:35:00
EVT03488,Normal,24.93,0.1220078334337499,Critical,Configuration Change,HR-SRV-0073,218.76.88.110,2026-01-13 02:40:00
EVT03489,Normal,37.93,0.0829593262926217,Low,Suspicious Process Execution,MKT-PC-0060,151.200.152.115,2026-01-13 02:45:00
EVT03490,Normal,19.88,0.1001226732624378,Medium,Web Shell Detected,IT-IOT-0084,214.233.69.216,2026-01-13 02:50:00
EVT03491,Normal,17.99,0.140131297167514,High,Phishing Email,MKT-PRT-0100,188.111.91.45,2026-01-13 02:55:00
EVT03492,Normal,22.79,0.09375540699836,High,Unauthorized Access,SAL-FW-0018,207.74.162.196,2026-01-13 03:00:00
EVT03493,Normal,17.92,0.1570195492462363,Medium,Malware Detection,IT-SW-0137,110.0.254.194,2026-01-13 03:05:00
EVT03494,Normal,27.0,0.1433424247331099,High,Lateral Movement Detected,ENG-LAP-0011,221.57.100.129,2026-01-13 03:10:00
EVT03495,Suspicious,70.49,-0.002186679306685,Low,Port Scan,LEG-FW-0007,170.31.223.75,2026-01-13 03:15:00
EVT03496,Normal,37.75,0.1129020208719124,Medium,Lateral Movement Detected,MKT-DB-0087,222.249.243.214,2026-01-13 03:20:00
EVT03497,Normal,17.2,0.1321682591300585,High,Phishing Email,HR-SW-0082,102.103.228.41,2026-01-13 03:25:00
EVT03498,Normal,60.3,0.0274728181495361,Critical,Firewall Rule Change,ENG-PRT-0038,217.116.238.135,2026-01-13 03:30:00
EVT03499,Normal,44.18,0.0546222494772951,Critical,Port Scan,SAL-PRT-0010,211.151.200.162,2026-01-13 03:35:00
EVT03500,Normal,45.93,0.023362879304528,Medium,Unauthorized Access,HR-MOB-0059,212.100.36.119,2026-01-13 03:40:00
EVT03501,Suspicious,65.23,-0.0028308390875472,High,File Access,MKT-MOB-0007,75.2.107.223,2026-01-13 03:45:00
EVT03502,Normal,27.92,0.1244131902739034,Low,Credential Dumping,SAL-SRV-0046,24.83.87.34,2026-01-13 03:50:00
EVT03503,Normal,31.22,0.1141884793809965,High,Login Success,ENG-FW-0033,130.43.104.211,2026-01-13 03:55:00
EVT03504,Normal,20.51,0.1162609812873785,Medium,Configuration Change,LEG-DB-0010,50.80.167.44,2026-01-13 04:00:00
EVT03505,Normal,39.96,0.0856700667312236,Critical,SQL Injection Attempt,IT-RTR-0004,98.12.249.177,2026-01-13 04:05:00
EVT03506,Normal,23.49,0.1262314026963754,Medium,Suspicious Process Execution,IT-MOB-0011,37.30.209.176,2026-01-13 04:10:00
EVT03507,Normal,36.93,0.0721636809987928,Critical,Web Shell Detected,IT-SRV-0032,32.174.174.177,2026-01-13 04:15:00
EVT03508,Suspicious,71.01,-0.0106524295935791,Low,SQL Injection Attempt,ENG-SW-0083,218.112.39.111,2026-01-13 04:20:00
EVT03509,Normal,35.69,0.037885167128889,Critical,Unauthorized Access,HR-IOT-0041,110.163.187.231,2026-01-13 04:25:00
EVT03510,Normal,50.08,0.0290310545394124,Medium,DDoS Attempt,MKT-RTR-0028,144.4.153.29,2026-01-13 04:30:00
EVT03511,Normal,14.82,0.147907645592825,High,File Access,FIN-LAP-0084,216.180.16.161,2026-01-13 04:35:00
EVT03512,Normal,26.61,0.1356072880207351,Medium,DNS Tunneling Detected,MKT-SW-0002,2.61.27.59,2026-01-13 04:40:00
EVT03513,Normal,41.63,0.0685592411908085,Low,Data Exfiltration Attempt,FIN-LAP-0003,172.193.24.51,2026-01-13 04:45:00
EVT03514,Normal,35.17,0.0927684344046422,High,VPN Connection,SAL-RTR-0059,202.70.71.210,2026-01-13 04:50:00
EVT03515,Normal,65.89,0.0047357682109329,Critical,DDoS Attempt,ENG-PRT-0016,70.243.89.71,2026-01-13 04:55:00
EVT03516,Normal,18.84,0.1073449680395414,Medium,USB Device Connected,FIN-SRV-0037,201.116.39.17,2026-01-13 05:00:00
EVT03517,Normal,49.52,0.040184858731143,Critical,Ransomware Detected,FIN-IOT-0031,196.154.212.226,2026-01-13 05:05:00
EVT03518,Normal,53.09,0.0354236218714362,Low,VPN Connection,FIN-MOB-0017,220.11.43.109,2026-01-13 05:10:00
EVT03519,Normal,20.49,0.0928248158370607,High,Ransomware Detected,SAL-PRT-0047,187.136.198.199,2026-01-13 05:15:00
EVT03520,Normal,34.54,0.057475263431122,Medium,Firewall Rule Change,HR-SW-0022,193.119.11.205,2026-01-13 05:20:00
EVT03521,Suspicious,85.19,-0.0387188945128205,High,USB Device Connected,FIN-IOT-0024,203.124.61.185,2026-01-13 05:25:00
EVT03522,Normal,14.83,0.1328081803938434,High,USB Device Connected,HR-PRT-0081,73.189.227.231,2026-01-13 05:30:00
EVT03523,Normal,54.19,0.0222720757618338,Low,Suspicious Process Execution,HR-PRT-0075,144.2.78.142,2026-01-13 05:35:00
EVT03524,Normal,16.44,0.1532437955677759,High,DNS Tunneling Detected,LEG-LAP-0100,211.131.102.232,2026-01-13 05:40:00
EVT03525,Suspicious,64.44,-0.0474607744425803,Critical,Configuration Change,OPS-IOT-0006,206.58.167.185,2026-01-13 05:45:00
EVT03526,Normal,41.17,0.0786514098328112,High,Phishing Email,OPS-DB-0016,178.87.243.27,2026-01-13 05:50:00
EVT03527,Normal,26.48,0.0702854072462937,Critical,Account Lockout,IT-SRV-0050,199.66.154.190,2026-01-13 05:55:00
EVT03528,Normal,15.05,0.1215068939537515,High,DNS Tunneling Detected,SAL-SW-0033,181.51.103.176,2026-01-13 06:00:00
EVT03529,Normal,42.1,0.0474175567362646,Critical,Privilege Escalation,ENG-DB-0072,181.26.90.121,2026-01-13 06:05:00
EVT03530,Normal,24.37,0.1218728048933171,Low,DNS Tunneling Detected,ENG-SW-0057,163.99.226.159,2026-01-13 06:10:00
EVT03531,Normal,23.42,0.083235898656779,Medium,VPN Connection,SAL-LAP-0028,196.162.205.168,2026-01-13 06:15:00
EVT03532,Normal,42.39,0.0578214216747665,High,USB Device Connected,MKT-DB-0084,201.115.14.129,2026-01-13 06:20:00
EVT03533,Normal,33.55,0.1024632319013882,Medium,Brute Force,IT-FW-0105,181.239.72.175,2026-01-13 06:25:00
EVT03534,Normal,30.76,0.0832112674509326,Critical,Privilege Escalation,SAL-PRT-0114,198.245.111.140,2026-01-13 06:30:00
EVT03535,Normal,32.64,0.0442038439233583,Critical,DNS Tunneling Detected,ENG-LAP-0068,132.9.116.5,2026-01-13 06:35:00
EVT03536,Normal,17.8,0.1333678461938167,High,Login Success,ENG-LAP-0006,140.167.54.74,2026-01-13 06:40:00
EVT03537,Normal,42.25,0.0163977772046268,High,DNS Tunneling Detected,SAL-LAP-0001,161.100.171.51,2026-01-13 06:45:00
EVT03538,Normal,40.27,0.0824585622019848,Low,DNS Tunneling Detected,FIN-DB-0012,161.239.194.174,2026-01-13 06:50:00
EVT03539,Normal,67.54,0.0071583006705754,Medium,DNS Tunneling Detected,HR-SW-0012,105.71.35.175,2026-01-13 06:55:00
EVT03540,Normal,61.65,0.0114135253751481,High,SQL Injection Attempt,SAL-FW-0108,181.214.234.186,2026-01-13 07:00:00
EVT03541,Normal,15.36,0.1305312426001813,Medium,Privilege Escalation,MKT-MOB-0043,223.69.21.49,2026-01-13 07:05:00
EVT03542,Normal,53.1,0.0344342527280662,High,Port Scan,FIN-SRV-0120,209.4.3.41,2026-01-13 07:10:00
EVT03543,Normal,57.75,0.0746471048666174,Medium,File Access,HR-PRT-0071,21.163.252.23,2026-01-13 07:15:00
EVT03544,Normal,22.49,0.1464458896612861,Medium,File Access,LEG-DB-0043,176.218.151.23,2026-01-13 07:20:00
EVT03545,Normal,61.41,0.0365642176090109,Medium,Web Shell Detected,HR-PRT-0021,110.161.102.185,2026-01-13 07:25:00
EVT03546,Normal,40.07,0.099642835496161,Medium,Phishing Email,SAL-SRV-0031,210.174.26.108,2026-01-13 07:30:00
EVT03547,Normal,25.32,0.0874194678693954,Low,Privilege Escalation,HR-IOT-0043,175.217.228.252,2026-01-13 07:35:00
EVT03548,Normal,34.31,0.0992236794557577,Low,SQL Injection Attempt,LEG-FW-0025,170.74.203.89,2026-01-13 07:40:00
EVT03549,Normal,28.92,0.1070250828824772,Low,Privilege Escalation,LEG-LAP-0103,106.120.61.117,2026-01-13 07:45:00
EVT03550,Normal,44.24,0.0220768439562775,High,File Access,OPS-MOB-0077,214.26.53.21,2026-01-13 07:50:00
EVT03551,Normal,15.85,0.1171795286036787,Medium,Phishing Email,MKT-PC-0055,83.149.184.189,2026-01-13 07:55:00
EVT03552,Normal,10.13,0.1451636239615502,Medium,Privilege Escalation,MKT-MOB-0022,214.51.17.78,2026-01-13 08:00:00
EVT03553,Normal,21.31,0.0950211444997889,Medium,Credential Dumping,MKT-MOB-0119,57.85.210.135,2026-01-13 08:05:00
EVT03554,Normal,51.97,0.0507901512903689,Low,Configuration Change,FIN-SRV-0054,103.182.44.169,2026-01-13 08:10:00
EVT03555,Normal,40.37,0.097082102061895,High,Account Lockout,SAL-LAP-0009,194.254.253.35,2026-01-13 08:15:00
EVT03556,Normal,15.16,0.1294956441367903,Medium,Phishing Email,OPS-MOB-0014,41.119.143.80,2026-01-13 08:20:00
EVT03557,Normal,34.66,0.1068474612270735,Medium,Session Hijacking Attempt,MKT-IOT-0003,204.242.47.89,2026-01-13 08:25:00
EVT03558,Normal,49.81,0.0361239645710497,Low,Brute Force,ENG-FW-0110,214.5.6.247,2026-01-13 08:30:00
EVT03559,Normal,33.25,0.1206448847741038,Medium,Credential Dumping,MKT-MOB-0002,165.158.182.229,2026-01-13 08:35:00
EVT03560,Normal,27.19,0.1387880791686528,Medium,Data Exfiltration Attempt,ENG-FW-0026,63.135.145.149,2026-01-13 08:40:00
EVT03561,Normal,27.27,0.1299797742720639,Critical,SQL Injection Attempt,MKT-LAP-0023,164.109.207.124,2026-01-13 08:45:00
EVT03562,Normal,16.84,0.1242627210198265,Low,Phishing Email,ENG-LAP-0001,219.153.46.106,2026-01-13 08:50:00
EVT03563,Normal,68.14,0.0024245034124228,Critical,Unauthorized Access,LEG-FW-0009,85.41.128.153,2026-01-13 08:55:00
EVT03564,Normal,16.93,0.141790760413143,High,Suspicious Process Execution,ENG-SRV-0001,191.99.241.117,2026-01-13 09:00:00
EVT03565,Suspicious,60.42,-0.0028517454057224,High,Configuration Change,ENG-PC-0028,143.149.235.189,2026-01-13 09:05:00
EVT03566,Normal,27.12,0.0656990085467718,High,Web Shell Detected,ENG-SRV-0074,208.200.201.252,2026-01-13 09:10:00
EVT03567,Normal,49.98,0.0382256467247732,High,Phishing Email,HR-MOB-0077,4.101.1.240,2026-01-13 09:15:00
EVT03568,Normal,29.25,0.0736210158984483,High,Web Shell Detected,LEG-FW-0105,218.231.37.247,2026-01-13 09:20:00
EVT03569,Normal,47.3,0.051444825881691,High,Malware Detection,IT-PC-0082,191.207.45.29,2026-01-13 09:25:00
EVT03570,Normal,54.64,0.0752397685426417,High,Port Scan,LEG-LAP-0045,81.24.4.14,2026-01-13 09:30:00
EVT03571,Normal,27.44,0.1320990600620902,High,Brute Force,ENG-DB-0071,221.36.187.147,2026-01-13 09:35:00
EVT03572,Normal,24.59,0.1253312563381996,Medium,Firewall Rule Change,SAL-RTR-0044,80.155.106.109,2026-01-13 09:40:00
EVT03573,Normal,76.47,9.089398122985592e-05,High,Failed Login,SAL-SRV-0071,206.147.105.197,2026-01-13 09:45:00
EVT03574,Normal,26.03,0.1314694811253851,High,USB Device Connected,ENG-LAP-0037,106.58.6.121,2026-01-13 09:50:00
EVT03575,Normal,38.72,0.0404222550972374,Critical,Web Shell Detected,FIN-PC-0114,149.71.193.239,2026-01-13 09:55:00
EVT03576,Normal,33.93,0.1143430901562211,High,Login Success,IT-PC-0079,32.227.132.171,2026-01-13 10:00:00
EVT03577,Normal,45.65,0.0414832011727409,High,Phishing Email,FIN-MOB-0096,57.104.9.74,2026-01-13 10:05:00
EVT03578,Normal,29.98,0.1015747109669424,Low,Privilege Escalation,MKT-MOB-0100,47.180.35.48,2026-01-13 10:10:00
EVT03579,Normal,29.38,0.1069262085682324,High,Configuration Change,IT-DB-0050,165.220.154.117,2026-01-13 10:15:00
